tweet_id
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
1425088870039920647
1419622738335997952
1420732092632162317
1419808143844855811
1419622751812440066
1425089102270144514
1421405432376082438
1419343276386160641
1423877456080084992
1419343311375151107
