,id,time,text,city_name,coordinates,place
19891,1422348163755745282,2021-08-03 00:06:42+00:00,Facts https://t.co/Dv40jvlzub,"Fairview Shores, FL","[[[-81.423995, 28.582063], [-81.366389, 28.582063], [-81.366389, 28.617568], [-81.423995, 28.617568]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='d5c4f757d5df5fa0', url='https://api.twitter.com/1.1/geo/id/d5c4f757d5df5fa0.json', place_type='city', name='Fairview Shores', full_name='Fairview Shores, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-81.423995, 28.582063], [-81.366389, 28.582063], [-81.366389, 28.617568], [-81.423995, 28.617568]]]), attributes={})"
24022,1422348209545007104,2021-08-03 00:06:53+00:00,@beatrizkfoury @Olympics Olha aí Bia! Podia ser a gente 😂😂😂,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})"
19906,1422348217136697345,2021-08-03 00:06:55+00:00,Yasss!!!! A dancing horse at the Olympics won the internet and showed us all how cool dressage is | For The Win via… https://t.co/p3BGABxqv9,"Boston, MA","[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='67b98f17fdcf20be', url='https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', place_type='city', name='Boston', full_name='Boston, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]), attributes={})"
24483,1422348347302682625,2021-08-03 00:07:26+00:00,Eso se veía venir.... es verdad. No pueden cambiar eso. https://t.co/nwoWzaOFWr,"San Juan, Puerto Rico","[[[-66.125093, 18.29645], [-65.991643, 18.29645], [-65.991643, 18.471881], [-66.125093, 18.471881]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='547fe91108bd744c', url='https://api.twitter.com/1.1/geo/id/547fe91108bd744c.json', place_type='city', name='San Juan', full_name='San Juan, Puerto Rico', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-66.125093, 18.29645], [-65.991643, 18.29645], [-65.991643, 18.471881], [-66.125093, 18.471881]]]), attributes={})"
18318,1422348546762842114,2021-08-03 00:08:14+00:00,Watching #artisticswimming at #Olympics I am in awe of the artistry and overall fitness level of these athletes.,"Franklin, MA","[[[-71.456408, 42.018277], [-71.359085, 42.018277], [-71.359085, 42.139469], [-71.456408, 42.139469]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='bedf37f15b396b2a', url='https://api.twitter.com/1.1/geo/id/bedf37f15b396b2a.json', place_type='city', name='Franklin', full_name='Franklin, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-71.456408, 42.018277], [-71.359085, 42.018277], [-71.359085, 42.139469], [-71.456408, 42.139469]]]), attributes={})"
19921,1422348645131771905,2021-08-03 00:08:37+00:00,So lemme get this straight you can be accused of sexual assault and you can risk the livelihood of other athletes b… https://t.co/f5SRlmvjEa,"Houston, TX","[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1c69a67ad480e1b1', url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', place_type='city', name='Houston', full_name='Houston, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]), attributes={})"
8469,1422348648889950215,2021-08-03 00:08:38+00:00,“Olympics viewership at an all time low? Let’s get rid of the revealing uniforms!”,"Maryland, USA","[[[-79.487651, 37.886607], [-74.986286, 37.886607], [-74.986286, 39.723622], [-79.487651, 39.723622]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='dea1eac2d7ef8878', url='https://api.twitter.com/1.1/geo/id/dea1eac2d7ef8878.json', place_type='admin', name='Maryland', full_name='Maryland, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-79.487651, 37.886607], [-74.986286, 37.886607], [-74.986286, 39.723622], [-79.487651, 39.723622]]]), attributes={})"
27422,1422348912392814592,2021-08-03 00:09:41+00:00,"@Lesdoggg @TeamUSA I miss seeing you in the stands at the Olympics, cheering wildly for Team USA 🇺🇸","Charlotte, NC","[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='512a8a4a4c4b4be0', url='https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json', place_type='city', name='Charlotte', full_name='Charlotte, NC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]), attributes={})"
26005,1422349249291984898,2021-08-03 00:11:01+00:00,"@JLWeisenfeld In my house just now:

Spouse: Want to watch the Olympics? Maybe put it on and pause it while we clea… https://t.co/YqnJ2eLSmt","Erie, PA","[[[-80.239991, 42.018414], [-79.934073, 42.018414], [-79.934073, 42.202992], [-80.239991, 42.202992]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='29aaa88d9fe74b50', url='https://api.twitter.com/1.1/geo/id/29aaa88d9fe74b50.json', place_type='city', name='Erie', full_name='Erie, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.239991, 42.018414], [-79.934073, 42.018414], [-79.934073, 42.202992], [-80.239991, 42.202992]]]), attributes={})"
8329,1422349334411161605,2021-08-03 00:11:21+00:00,"Three margaritas deep, feeling a nice buzz, watching the Olympics. Life is pretty good right now. 🍸😌🏅","Wallingford, CT","[[[-72.88753, 41.396625], [-72.7460749, 41.396625], [-72.7460749, 41.516538], [-72.88753, 41.516538]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='09ed833e6b8f664f', url='https://api.twitter.com/1.1/geo/id/09ed833e6b8f664f.json', place_type='city', name='Wallingford', full_name='Wallingford, CT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-72.88753, 41.396625], [-72.7460749, 41.396625], [-72.7460749, 41.516538], [-72.88753, 41.516538]]]), attributes={})"
31766,1422349456113082368,2021-08-03 00:11:50+00:00,Why do NBC graphics show just the first names of Alix Klineman and April Ross? #Olympics,"Topeka, KS","[[[-95.809606, 38.971524], [-95.571859, 38.971524], [-95.571859, 39.103634], [-95.809606, 39.103634]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='835f1b2948575c51', url='https://api.twitter.com/1.1/geo/id/835f1b2948575c51.json', place_type='city', name='Topeka', full_name='Topeka, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.809606, 38.971524], [-95.571859, 38.971524], [-95.571859, 39.103634], [-95.809606, 39.103634]]]), attributes={})"
24476,1422349462375079937,2021-08-03 00:11:52+00:00,Love the team all great athletes. No one is invincible &amp; the Canadians were better on the day.  What I cannot stoma… https://t.co/hDRLXBEDOX,"Huntington Beach, CA","[[[-118.082615, 33.6289907], [-117.91485, 33.6289907], [-117.91485, 33.756093], [-118.082615, 33.756093]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='80eb17ffe368fc9a', url='https://api.twitter.com/1.1/geo/id/80eb17ffe368fc9a.json', place_type='city', name='Huntington Beach', full_name='Huntington Beach, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-118.082615, 33.6289907], [-117.91485, 33.6289907], [-117.91485, 33.756093], [-118.082615, 33.756093]]]), attributes={})"
24031,1422349532600360963,2021-08-03 00:12:09+00:00,😅 Am I the only the person that loves watching the Olympics? Idc what sport they’re playing - I get so into it!,"Bronx, NY","[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='002e24c6736f069d', url='https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json', place_type='city', name='Bronx', full_name='Bronx, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]]), attributes={})"
26229,1422349986499604485,2021-08-03 00:13:57+00:00,Let’s gooo Mavs 🐴🔥 https://t.co/h4cZL86RmZ,"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01fbe706f872cb32', url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', place_type='city', name='Washington', full_name='Washington, DC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]), attributes={})"
8499,1422350059384066050,2021-08-03 00:14:14+00:00,@brichellepena He gonna get paid off one good game in the Olympics vs team USA lol,"Garland, TX","[[[-96.706144, 32.829815], [-96.537124, 32.829815], [-96.537124, 32.985469], [-96.706144, 32.985469]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7c01d867b8e8c494', url='https://api.twitter.com/1.1/geo/id/7c01d867b8e8c494.json', place_type='city', name='Garland', full_name='Garland, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-96.706144, 32.829815], [-96.537124, 32.829815], [-96.537124, 32.985469], [-96.706144, 32.985469]]]), attributes={})"
20766,1422350071576764418,2021-08-03 00:14:17+00:00,"Since the giant Jumbotron at #CityWalk is playing the #Olympics, they play all the commercials that air with it. So… https://t.co/yMxoBv6Kaa","Los Angeles, CA","[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})"
20225,1422350083341787139,2021-08-03 00:14:20+00:00,Best Hosts!!! #Tokyo2020 https://t.co/FjRtnITtCK,"San Leandro, CA","[[[-122.202424, 37.667637], [-122.122164, 37.667637], [-122.122164, 37.74245], [-122.202424, 37.74245]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='61f1d75eb5064808', url='https://api.twitter.com/1.1/geo/id/61f1d75eb5064808.json', place_type='city', name='San Leandro', full_name='San Leandro, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.202424, 37.667637], [-122.122164, 37.667637], [-122.122164, 37.74245], [-122.202424, 37.74245]]]), attributes={})"
20228,1422350374602645546,2021-08-03 00:15:29+00:00,Exactly! No Question! https://t.co/i8Lhpftpxe,"Oakland, CA","[[[-122.34266, 37.699279], [-122.114711, 37.699279], [-122.114711, 37.8847092], [-122.34266, 37.8847092]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='ab2f2fac83aa388d', url='https://api.twitter.com/1.1/geo/id/ab2f2fac83aa388d.json', place_type='city', name='Oakland', full_name='Oakland, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.34266, 37.699279], [-122.114711, 37.699279], [-122.114711, 37.8847092], [-122.34266, 37.8847092]]]), attributes={})"
32043,1422350381410041858,2021-08-03 00:15:31+00:00,@ParkerMolloy The same people hated Obama so much they cheered when Chicago didn’t get the Olympics.,"Chicago, IL","[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1d9a5370a355ab0c', url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', place_type='city', name='Chicago', full_name='Chicago, IL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]), attributes={})"
