,id,time,text,city_name,coordinates,place
20034,1419085817444663296,2021-07-25 00:03:18+00:00,"Oh yes here we go, Olympic coverage in 4K HDR! Thank you, @fuboTV! #Tokyo2020","Studio City, Los Angeles","[[[-118.429061, 34.119011], [-118.360884, 34.119011], [-118.360884, 34.157715], [-118.429061, 34.157715]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='563dd564285e7363', url='https://api.twitter.com/1.1/geo/id/563dd564285e7363.json', place_type='neighborhood', name='Studio City', full_name='Studio City, Los Angeles', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-118.429061, 34.119011], [-118.360884, 34.119011], [-118.360884, 34.157715], [-118.429061, 34.157715]]]), attributes={})"
20021,1419085824575082498,2021-07-25 00:03:20+00:00,Watching #Tokyo2020 men’s skateboarding stream on @NBCOlympics and they are inserting commercials every 90 seconds.   AWFUL #TokyoOlympics,"Rhode Island, USA","[[[-71.907259, 41.095834], [-71.088567, 41.095834], [-71.088567, 42.018808], [-71.907259, 42.018808]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='6d50765616ee2e60', url='https://api.twitter.com/1.1/geo/id/6d50765616ee2e60.json', place_type='admin', name='Rhode Island', full_name='Rhode Island, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-71.907259, 41.095834], [-71.088567, 41.095834], [-71.088567, 42.018808], [-71.907259, 42.018808]]]), attributes={})"
27560,1419085850210717697,2021-07-25 00:03:26+00:00,".@tonyhawk how often are skaters going through boards? More to the point, are these Olympic athletes skating on new… https://t.co/f5QfdhVSPz","Bargersville, IN","[[[-86.182915, 39.506008], [-86.147752, 39.506008], [-86.147752, 39.526807], [-86.182915, 39.526807]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7df1019649f0c13c', url='https://api.twitter.com/1.1/geo/id/7df1019649f0c13c.json', place_type='city', name='Bargersville', full_name='Bargersville, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-86.182915, 39.506008], [-86.147752, 39.506008], [-86.147752, 39.526807], [-86.182915, 39.526807]]]), attributes={})"
25893,1419085883396042752,2021-07-25 00:03:34+00:00,Frenchy can skate. #Olympics https://t.co/8MgdCFJqvK,"Heritage Creek, KY","[[[-85.644548, 38.072047], [-85.520944, 38.072047], [-85.520944, 38.143229], [-85.644548, 38.143229]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='0157e4d7264811f5', url='https://api.twitter.com/1.1/geo/id/0157e4d7264811f5.json', place_type='city', name='Heritage Creek', full_name='Heritage Creek, KY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-85.644548, 38.072047], [-85.520944, 38.072047], [-85.520944, 38.143229], [-85.644548, 38.143229]]]), attributes={})"
17458,1419085904279334912,2021-07-25 00:03:39+00:00,#Tokyo2020,"Ohio, USA","[[[-84.8203089, 38.403186], [-80.518626, 38.403186], [-80.518626, 42.327133], [-84.8203089, 42.327133]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='de599025180e2ee7', url='https://api.twitter.com/1.1/geo/id/de599025180e2ee7.json', place_type='admin', name='Ohio', full_name='Ohio, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.8203089, 38.403186], [-80.518626, 38.403186], [-80.518626, 42.327133], [-84.8203089, 42.327133]]]), attributes={})"
28159,1419085957907820549,2021-07-25 00:03:52+00:00,"Nobody can replace Bob Costas during the #Olympics, but Mike Tirico is a great host.","Thompson's Station, TN","[[[-86.922337, 35.782492], [-86.864218, 35.782492], [-86.864218, 35.815874], [-86.922337, 35.815874]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='016ea0512757c7dc', url='https://api.twitter.com/1.1/geo/id/016ea0512757c7dc.json', place_type='city', name=""Thompson's Station"", full_name=""Thompson's Station, TN"", country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-86.922337, 35.782492], [-86.864218, 35.782492], [-86.864218, 35.815874], [-86.922337, 35.815874]]]), attributes={})"
31830,1419086076963180551,2021-07-25 00:04:20+00:00,"Abandoned #Olympic venues 

https://t.co/vJVXFf1Wjf","Fort Worth, TX","[[[-97.538285, 32.569477], [-97.033542, 32.569477], [-97.033542, 32.990456], [-97.538285, 32.990456]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='42e46bc3663a4b5f', url='https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json', place_type='city', name='Fort Worth', full_name='Fort Worth, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-97.538285, 32.569477], [-97.033542, 32.569477], [-97.033542, 32.990456], [-97.538285, 32.990456]]]), attributes={})"
28161,1419086164670091269,2021-07-25 00:04:41+00:00,#olympicthoughts - The French skateboard unis make them look like house painters. #Olympics,"Modesto, CA","[[[-121.074342, 37.59485], [-120.900594, 37.59485], [-120.900594, 37.732784], [-121.074342, 37.732784]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e41805d7248dbf1e', url='https://api.twitter.com/1.1/geo/id/e41805d7248dbf1e.json', place_type='city', name='Modesto', full_name='Modesto, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-121.074342, 37.59485], [-120.900594, 37.59485], [-120.900594, 37.732784], [-121.074342, 37.732784]]]), attributes={})"
24233,1419086193824763905,2021-07-25 00:04:48+00:00,It is insane that Tokyo built these new stadiums for the #Olympics  and they are completely empty. Very sad.,"Delaware, USA","[[[-75.7887564, 38.4510398], [-74.984165, 38.4510398], [-74.984165, 39.839007], [-75.7887564, 39.839007]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3f5897b87d2bf56c', url='https://api.twitter.com/1.1/geo/id/3f5897b87d2bf56c.json', place_type='admin', name='Delaware', full_name='Delaware, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-75.7887564, 38.4510398], [-74.984165, 38.4510398], [-74.984165, 39.839007], [-75.7887564, 39.839007]]]), attributes={})"
31838,1419086222652174340,2021-07-25 00:04:55+00:00,Holy shit @milouvincent #Olympics,"Los Angeles, CA","[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})"
17384,1419086329909063682,2021-07-25 00:05:21+00:00,"The weekend of soccer in Statesboro rolls on!

@Tormenta_FC looks to back up last Saturday’s comeback road win with… https://t.co/BFKxpfTMsd","Statesboro, GA","[[[-81.869986, 32.3604626], [-81.731171, 32.3604626], [-81.731171, 32.520558], [-81.869986, 32.520558]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='90c543b181a7c56e', url='https://api.twitter.com/1.1/geo/id/90c543b181a7c56e.json', place_type='city', name='Statesboro', full_name='Statesboro, GA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-81.869986, 32.3604626], [-81.731171, 32.3604626], [-81.731171, 32.520558], [-81.869986, 32.520558]]]), attributes={})"
20788,1419086360535724032,2021-07-25 00:05:28+00:00,Skateboarding in the Olympics. My inner 15 year old mind is blown.,"Denver, CO","[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='b49b3053b5c25bf5', url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', place_type='city', name='Denver', full_name='Denver, CO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]), attributes={})"
20787,1419086366080651268,2021-07-25 00:05:29+00:00,Holy god water polo looks hard. #OlympicS,"Winooski, VT","[[[-73.2019934, 44.484314], [-73.165939, 44.484314], [-73.165939, 44.506551], [-73.2019934, 44.506551]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='f5ed53024a0daa67', url='https://api.twitter.com/1.1/geo/id/f5ed53024a0daa67.json', place_type='city', name='Winooski', full_name='Winooski, VT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-73.2019934, 44.484314], [-73.165939, 44.484314], [-73.165939, 44.506551], [-73.2019934, 44.506551]]]), attributes={})"
10119,1419086391926038528,2021-07-25 00:05:35+00:00,Not sure the olympics could be more boring,"Atlantic Beach, NC","[[[-76.7848726, 34.694159], [-76.700681, 34.694159], [-76.700681, 34.712407], [-76.7848726, 34.712407]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01363ee16eb8430d', url='https://api.twitter.com/1.1/geo/id/01363ee16eb8430d.json', place_type='city', name='Atlantic Beach', full_name='Atlantic Beach, NC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-76.7848726, 34.694159], [-76.700681, 34.694159], [-76.700681, 34.712407], [-76.7848726, 34.712407]]]), attributes={})"
16987,1419086401304416258,2021-07-25 00:05:38+00:00,The olympics are upon us!!! It a special time for me! I’ve watched every games since 1988. “Everyone wants to be an… https://t.co/WGobFnvEcV,"Eudora, KS","[[[-95.122066, 38.913203], [-95.072257, 38.913203], [-95.072257, 38.949994], [-95.122066, 38.949994]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='a764a1f64b8949ea', url='https://api.twitter.com/1.1/geo/id/a764a1f64b8949ea.json', place_type='city', name='Eudora', full_name='Eudora, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.122066, 38.913203], [-95.072257, 38.913203], [-95.072257, 38.949994], [-95.122066, 38.949994]]]), attributes={})"
20772,1419086403963604992,2021-07-25 00:05:38+00:00,"“All of these events contain national champions and national record holders” As I watched swimming heats this AM, I… https://t.co/aWGjriFhYE","Eudora, KS","[[[-95.122066, 38.913203], [-95.072257, 38.913203], [-95.072257, 38.949994], [-95.122066, 38.949994]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='a764a1f64b8949ea', url='https://api.twitter.com/1.1/geo/id/a764a1f64b8949ea.json', place_type='city', name='Eudora', full_name='Eudora, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.122066, 38.913203], [-95.072257, 38.913203], [-95.072257, 38.949994], [-95.122066, 38.949994]]]), attributes={})"
20778,1419086410984923136,2021-07-25 00:05:40+00:00,Congrats! That’s Awesome to see. https://t.co/BeCknDWU0b,"Alvin, TX","[[[-95.36277, 29.3666422], [-95.18921, 29.3666422], [-95.18921, 29.483007], [-95.36277, 29.483007]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='4c456186fb6d326e', url='https://api.twitter.com/1.1/geo/id/4c456186fb6d326e.json', place_type='city', name='Alvin', full_name='Alvin, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.36277, 29.3666422], [-95.18921, 29.3666422], [-95.18921, 29.483007], [-95.36277, 29.483007]]]), attributes={})"
21316,1419086544477036544,2021-07-25 00:06:12+00:00,@jaggereaton What is on your playlist?? #Olympics,"Fredonia, NY","[[[-79.362899, 42.414703], [-79.294678, 42.414703], [-79.294678, 42.45723], [-79.362899, 42.45723]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='8d267f94bab958c0', url='https://api.twitter.com/1.1/geo/id/8d267f94bab958c0.json', place_type='city', name='Fredonia', full_name='Fredonia, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-79.362899, 42.414703], [-79.294678, 42.414703], [-79.294678, 42.45723], [-79.362899, 42.45723]]]), attributes={})"
17393,1419086570712440832,2021-07-25 00:06:18+00:00,Anyone know what @jaggereaton is listening to while he skates?  I think it might be #WhatsNext by Drake. #Olympics… https://t.co/SZoV7jog0j,"Wisconsin, USA","[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7dc5c6d3bfb10ccc', url='https://api.twitter.com/1.1/geo/id/7dc5c6d3bfb10ccc.json', place_type='admin', name='Wisconsin', full_name='Wisconsin, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]), attributes={})"
17407,1419086660529176581,2021-07-25 00:06:39+00:00,Skateboarding in the Olympics doesn’t feel right,"Lansing, MI","[[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='91eb113282d003a1', url='https://api.twitter.com/1.1/geo/id/91eb113282d003a1.json', place_type='city', name='Lansing', full_name='Lansing, MI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]]), attributes={})"
17128,1419086657605808128,2021-07-25 00:06:39+00:00,It’s more interesting bc we’re not giving people showers outside by a hose for “testing positive” for covid 19 AFTE… https://t.co/NoudR8idUv,"Hutchinson, KS","[[[-97.966318, 38.02387], [-97.849296, 38.02387], [-97.849296, 38.108414], [-97.966318, 38.108414]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='af29db2ab5fd16c8', url='https://api.twitter.com/1.1/geo/id/af29db2ab5fd16c8.json', place_type='city', name='Hutchinson', full_name='Hutchinson, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-97.966318, 38.02387], [-97.849296, 38.02387], [-97.849296, 38.108414], [-97.966318, 38.108414]]]), attributes={})"
17003,1419086703378173956,2021-07-25 00:06:50+00:00,"I’m all sports tonight!

Astros
Olympics

I don’t care about anything else!","Houston, TX","[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1c69a67ad480e1b1', url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', place_type='city', name='Houston', full_name='Houston, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]), attributes={})"
10124,1419086753932234753,2021-07-25 00:07:02+00:00,Watching skateboarding in the Olympics with me mom… so crazy. She said it was gonna happen when I was a kid. #weHEREnow,"Cape May Court House, NJ","[[[-74.859917, 39.050335], [-74.791582, 39.050335], [-74.791582, 39.125159], [-74.859917, 39.125159]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='499aa36616bd1cfb', url='https://api.twitter.com/1.1/geo/id/499aa36616bd1cfb.json', place_type='city', name='Cape May Court House', full_name='Cape May Court House, NJ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.859917, 39.050335], [-74.791582, 39.050335], [-74.791582, 39.125159], [-74.859917, 39.125159]]]), attributes={})"
27582,1419086769216237573,2021-07-25 00:07:05+00:00,"The Olympics on TV (@ My Man Cave in Brooklyn, NY) https://t.co/YdlzxWJVf2","Brooklyn, NY","[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='011add077f4d2da3', url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', place_type='city', name='Brooklyn', full_name='Brooklyn, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]), attributes={})"
20799,1419086814070067207,2021-07-25 00:07:16+00:00,I like how Ross and Klineman hug after every point. Go USA! #Olympics,"Delaware, USA","[[[-75.7887564, 38.4510398], [-74.984165, 38.4510398], [-74.984165, 39.839007], [-75.7887564, 39.839007]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3f5897b87d2bf56c', url='https://api.twitter.com/1.1/geo/id/3f5897b87d2bf56c.json', place_type='admin', name='Delaware', full_name='Delaware, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-75.7887564, 38.4510398], [-74.984165, 38.4510398], [-74.984165, 39.839007], [-75.7887564, 39.839007]]]), attributes={})"
10120,1419086816301420545,2021-07-25 00:07:17+00:00,(Saying this as a non-skateboarder who was a casual watcher growing up)..Maybe I'm just not remembering it being th… https://t.co/5Re5Ma9Ea5,"McNair, VA","[[[-77.429394, 38.941438], [-77.388917, 38.941438], [-77.388917, 38.962919], [-77.429394, 38.962919]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='00e516e00f21079b', url='https://api.twitter.com/1.1/geo/id/00e516e00f21079b.json', place_type='city', name='McNair', full_name='McNair, VA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-77.429394, 38.941438], [-77.388917, 38.941438], [-77.388917, 38.962919], [-77.429394, 38.962919]]]), attributes={})"
20912,1419086867006435334,2021-07-25 00:07:29+00:00,Prediction: There is a strong correlation with patriotism and Olympic medals won. USA takes home less gold medals t… https://t.co/0MpNdWsHnq,"Kentucky, USA","[[[-89.57151, 36.497129], [-81.964971, 36.497129], [-81.964971, 39.147359], [-89.57151, 39.147359]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='6ffcf3b0b904bbcb', url='https://api.twitter.com/1.1/geo/id/6ffcf3b0b904bbcb.json', place_type='admin', name='Kentucky', full_name='Kentucky, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-89.57151, 36.497129], [-81.964971, 36.497129], [-81.964971, 39.147359], [-89.57151, 39.147359]]]), attributes={})"
