,id,time,text,city_name,coordinates,place
49481,1424086544483196932,2021-08-07 19:14:25+00:00,The Olympics just told us that Karate Kid was bullshit https://t.co/udk9Ad4UYH,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01241e9666cacdd2', url='https://api.twitter.com/1.1/geo/id/01241e9666cacdd2.json', place_type='city', name='Eugene', full_name='Eugene, OR', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]), attributes={})"
43243,1424086912055263240,2021-08-07 19:15:52+00:00,Today is the last day of the #Olympics guys...  Delayed   #Tokyo2020 games now in the books... https://t.co/WpUv6CLEsP,"Poinciana, FL","[[[-81.520362, 28.061951], [-81.432991, 28.061951], [-81.432991, 28.218482], [-81.520362, 28.218482]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='35f9d631a3650f85', url='https://api.twitter.com/1.1/geo/id/35f9d631a3650f85.json', place_type='city', name='Poinciana', full_name='Poinciana, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-81.520362, 28.061951], [-81.432991, 28.061951], [-81.432991, 28.218482], [-81.520362, 28.218482]]]), attributes={})"
28922,1424087059879403524,2021-08-07 19:16:27+00:00,WOO HOOOO🇺🇲🎉🏅🇺🇲🎉🏅🇺🇲🎉🏅🇺🇲🎉🏅🇺🇲 https://t.co/GtT6yamlTL,"Topeka, KS","[[[-95.809606, 38.971524], [-95.571859, 38.971524], [-95.571859, 39.103634], [-95.809606, 39.103634]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='835f1b2948575c51', url='https://api.twitter.com/1.1/geo/id/835f1b2948575c51.json', place_type='city', name='Topeka', full_name='Topeka, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.809606, 38.971524], [-95.571859, 38.971524], [-95.571859, 39.103634], [-95.809606, 39.103634]]]), attributes={})"
38720,1424087395427774464,2021-08-07 19:17:47+00:00,"TALK TO EM 🗣

James Khristian Middleton has his priorities in order 😤 https://t.co/KJ4z8qsgj8","Paradise, NV","[[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='8fa6d7a33b83ef26', url='https://api.twitter.com/1.1/geo/id/8fa6d7a33b83ef26.json', place_type='city', name='Paradise', full_name='Paradise, NV', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]]), attributes={})"
43369,1424087506530803713,2021-08-07 19:18:14+00:00,"Proud of Northeast Alumni at the Tokyo Olympics! Congrats Briana Williams, Gold Medal in the 4X100m, &amp; Damion Thoma… https://t.co/SrkxWZPURJ","Coconut Creek, FL","[[[-80.203196, 26.2134359], [-80.152557, 26.2134359], [-80.152557, 26.327949], [-80.203196, 26.327949]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='0af0a491a5194920', url='https://api.twitter.com/1.1/geo/id/0af0a491a5194920.json', place_type='city', name='Coconut Creek', full_name='Coconut Creek, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.203196, 26.2134359], [-80.152557, 26.2134359], [-80.152557, 26.327949], [-80.203196, 26.327949]]]), attributes={})"
46643,1424087578836361221,2021-08-07 19:18:31+00:00,"@Olympics With freedom comes responsibility, we have a responsibility to protect each other from COVID. That's why… https://t.co/fRfQZJCaa5","New Orleans, LA","[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='dd3b100831dd1763', url='https://api.twitter.com/1.1/geo/id/dd3b100831dd1763.json', place_type='city', name='New Orleans', full_name='New Orleans, LA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]]), attributes={})"
35771,1424087593134735361,2021-08-07 19:18:35+00:00,"“Don’t be nervous, THROW IT!!!!” 
Enjoying our time in Houston cheering on our nephew in the 8 &amp; under turbo javeli… https://t.co/VZKm8fiOC2","Humble, TX","[[[-95.2875574, 29.953846], [-95.231494, 29.953846], [-95.231494, 30.032521], [-95.2875574, 30.032521]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e589c1ec3b0b9d2e', url='https://api.twitter.com/1.1/geo/id/e589c1ec3b0b9d2e.json', place_type='city', name='Humble', full_name='Humble, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.2875574, 29.953846], [-95.231494, 29.953846], [-95.231494, 30.032521], [-95.2875574, 30.032521]]]), attributes={})"
41796,1424087895858626560,2021-08-07 19:19:47+00:00,FAAAAX https://t.co/962ZkpkFce,"Missouri, USA","[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='2526edd24c06e60c', url='https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json', place_type='admin', name='Missouri', full_name='Missouri, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]]), attributes={})"
37602,1424087988401631233,2021-08-07 19:20:09+00:00,The confidence that comes with preparation. #Tokyo2020 #NeerajGoldChopra https://t.co/tcC3bSj79x,"Redmond, WA","[[[-122.1649, 47.626845], [-121.958642, 47.626845], [-121.958642, 47.73078], [-122.1649, 47.73078]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7291a25672e0d4b1', url='https://api.twitter.com/1.1/geo/id/7291a25672e0d4b1.json', place_type='city', name='Redmond', full_name='Redmond, WA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.1649, 47.626845], [-121.958642, 47.626845], [-121.958642, 47.73078], [-122.1649, 47.73078]]]), attributes={})"
41806,1424088379914952704,2021-08-07 19:21:42+00:00,Wow 👌🏽 https://t.co/AR6aoI5nIo,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})"
49487,1424088459623337986,2021-08-07 19:22:01+00:00,"LE CON VOZ PARA TODOS AQUELLOS DETRACTORES QUE MINIMIZAN EL EXITO DE
@miseleccionmx OLIMPICA  EN HORA BUENA https://t.co/2HYSPZGims","Citrus Heights, CA","[[[-121.331355, 38.663673], [-121.242804, 38.663673], [-121.242804, 38.722779], [-121.331355, 38.722779]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='a89175c4c91f45a3', url='https://api.twitter.com/1.1/geo/id/a89175c4c91f45a3.json', place_type='city', name='Citrus Heights', full_name='Citrus Heights, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-121.331355, 38.663673], [-121.242804, 38.663673], [-121.242804, 38.722779], [-121.331355, 38.722779]]]), attributes={})"
28936,1424088521967550466,2021-08-07 19:22:16+00:00,"Nope. I just CANNOT watch dressage. Cruel. #Olympics 

Time for some @Beachbody instead...","Indianapolis, IN","[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='018929347840059e', url='https://api.twitter.com/1.1/geo/id/018929347840059e.json', place_type='city', name='Indianapolis', full_name='Indianapolis, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]]), attributes={})"
42039,1424088641924583424,2021-08-07 19:22:45+00:00,Loona https://t.co/UBdLZ4Ef5o,"Winchester, NV","[[[-115.173994, 36.1280771], [-115.083699, 36.1280771], [-115.083699, 36.144748], [-115.173994, 36.144748]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='37d88f13e7a85f14', url='https://api.twitter.com/1.1/geo/id/37d88f13e7a85f14.json', place_type='city', name='Winchester', full_name='Winchester, NV', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-115.173994, 36.1280771], [-115.083699, 36.1280771], [-115.083699, 36.144748], [-115.173994, 36.144748]]]), attributes={})"
37635,1424088697641840646,2021-08-07 19:22:58+00:00,@b_scott_STL I think some just want to see MLB send the best players to play in the Olympics.  I want to see that too.,"New Orleans, LA","[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='dd3b100831dd1763', url='https://api.twitter.com/1.1/geo/id/dd3b100831dd1763.json', place_type='city', name='New Orleans', full_name='New Orleans, LA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]]), attributes={})"
43152,1424088727115247620,2021-08-07 19:23:05+00:00,"@JohnnyUtah456 My favorite scrum from the Olympics.  Going to try out the strategy #2 uses, see what the local refs… https://t.co/2wXbGN1d60","Dubuque, IA","[[[-90.781325, 42.442191], [-90.639614, 42.442191], [-90.639614, 42.579121], [-90.781325, 42.579121]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7704cecc1f8f59e3', url='https://api.twitter.com/1.1/geo/id/7704cecc1f8f59e3.json', place_type='city', name='Dubuque', full_name='Dubuque, IA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.781325, 42.442191], [-90.639614, 42.442191], [-90.639614, 42.579121], [-90.781325, 42.579121]]]), attributes={})"
42343,1424088819188387840,2021-08-07 19:23:27+00:00,Great performance from the Reed High star! https://t.co/xpu20uiZuH,"Sparks, NV","[[[-119.781386, 39.5117966], [-119.640003, 39.5117966], [-119.640003, 39.636636], [-119.781386, 39.636636]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='140800566259f12f', url='https://api.twitter.com/1.1/geo/id/140800566259f12f.json', place_type='city', name='Sparks', full_name='Sparks, NV', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-119.781386, 39.5117966], [-119.640003, 39.5117966], [-119.640003, 39.636636], [-119.781386, 39.636636]]]), attributes={})"
28949,1424088990219571201,2021-08-07 19:24:08+00:00,Awesome women’s marathon #TokyoOlympics2021 https://t.co/aCa9GwlxDO,"Punaluu, HI","[[[-157.90016, 21.577468], [-157.884205, 21.577468], [-157.884205, 21.598127], [-157.90016, 21.598127]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='40add7ee8762ef86', url='https://api.twitter.com/1.1/geo/id/40add7ee8762ef86.json', place_type='city', name='Punaluu', full_name='Punaluu, HI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-157.90016, 21.577468], [-157.884205, 21.577468], [-157.884205, 21.598127], [-157.90016, 21.598127]]]), attributes={})"
41804,1424089082691526659,2021-08-07 19:24:30+00:00,#FearTheBeard https://t.co/9VYc9ALowL,"Chesterfield, MO","[[[-90.674747, 38.610603], [-90.48775, 38.610603], [-90.48775, 38.692771], [-90.674747, 38.692771]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='f9eb1e0194f99f8b', url='https://api.twitter.com/1.1/geo/id/f9eb1e0194f99f8b.json', place_type='city', name='Chesterfield', full_name='Chesterfield, MO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.674747, 38.610603], [-90.48775, 38.610603], [-90.48775, 38.692771], [-90.674747, 38.692771]]]), attributes={})"
