,id,time,text,city_name,coordinates,place
29730,1421260129798868995,2021-07-31 00:03:15+00:00,😂 😂 https://t.co/zn3dqDuHlz,"Swampscott, MA","[[[-70.933843, 42.460588], [-70.878811, 42.460588], [-70.878811, 42.490466], [-70.933843, 42.490466]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='609518f5a0992392', url='https://api.twitter.com/1.1/geo/id/609518f5a0992392.json', place_type='city', name='Swampscott', full_name='Swampscott, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-70.933843, 42.460588], [-70.878811, 42.460588], [-70.878811, 42.490466], [-70.933843, 42.490466]]]), attributes={})"
30068,1421260172757016576,2021-07-31 00:03:25+00:00,"So happy for Geneva, IL native @KMcDowell1!!!! 🥈in Mixed relay Triathlon! #TeamUSA #Tokyo2020","Palatine, IL","[[[-88.095381, 42.066918], [-88.003112, 42.066918], [-88.003112, 42.1633392], [-88.095381, 42.1633392]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='8cc8ba275709bbf3', url='https://api.twitter.com/1.1/geo/id/8cc8ba275709bbf3.json', place_type='city', name='Palatine', full_name='Palatine, IL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-88.095381, 42.066918], [-88.003112, 42.066918], [-88.003112, 42.1633392], [-88.095381, 42.1633392]]]), attributes={})"
50870,1421260279606808580,2021-07-31 00:03:51+00:00,#TrackandField doesn't have a picture at the end?? #icantfindit #TokyoOlympics,"West Chester, OH","[[[-84.4832977, 39.2957423], [-84.346523, 39.2957423], [-84.346523, 39.374689], [-84.4832977, 39.374689]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='0019267176557307', url='https://api.twitter.com/1.1/geo/id/0019267176557307.json', place_type='city', name='West Chester', full_name='West Chester, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.4832977, 39.2957423], [-84.346523, 39.2957423], [-84.346523, 39.374689], [-84.4832977, 39.374689]]]), attributes={})"
29460,1421260419654504448,2021-07-31 00:04:24+00:00,The Truth About #SimoneBiles https://t.co/RixE8rxLib via @Olympics @TeamUSA @NBCOlympics,"Santa Rosa, CA","[[[-122.779239, 38.396779], [-122.572978, 38.396779], [-122.572978, 38.507656], [-122.779239, 38.507656]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='5a9de3ff3fdd849d', url='https://api.twitter.com/1.1/geo/id/5a9de3ff3fdd849d.json', place_type='city', name='Santa Rosa', full_name='Santa Rosa, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.779239, 38.396779], [-122.572978, 38.396779], [-122.572978, 38.507656], [-122.779239, 38.507656]]]), attributes={})"
29482,1421260499984003074,2021-07-31 00:04:43+00:00,@elmtree916 I had Yankees Marlins and Cubs Nats both going on the laptop with the Olympics on the TV but now I’ve s… https://t.co/eUh8tNy2C4,"Memphis, TN","[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='f995a9bd45d4a867', url='https://api.twitter.com/1.1/geo/id/f995a9bd45d4a867.json', place_type='city', name='Memphis', full_name='Memphis, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]), attributes={})"
45640,1421260528748568582,2021-07-31 00:04:50+00:00,the mixed triathlon relay was so fun to watch. that moment when @_Morgan_Pearson passed France on the run 🔥🔥🔥 #olympics,"Austin, TX","[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='c3f37afa9efcf94b', url='https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json', place_type='city', name='Austin', full_name='Austin, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]), attributes={})"
47188,1421260713922805761,2021-07-31 00:05:34+00:00,OMG.  Track finally made it on NBC.  The Olympics have begun!!🏃‍♀️🏃🏿,"Murray, KY","[[[-88.3613256, 36.572627], [-88.2879729, 36.572627], [-88.2879729, 36.652072], [-88.3613256, 36.652072]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='ca0d320dd40f586b', url='https://api.twitter.com/1.1/geo/id/ca0d320dd40f586b.json', place_type='city', name='Murray', full_name='Murray, KY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-88.3613256, 36.572627], [-88.2879729, 36.572627], [-88.2879729, 36.652072], [-88.3613256, 36.652072]]]), attributes={})"
29775,1421260730117070848,2021-07-31 00:05:38+00:00,"I like watching the Olympics, but they really start when the Track &amp; Field (Athletics) events start. So the Olympics have started.","St Paul, MN","[[[-93.207783, 44.8907521], [-93.003514, 44.8907521], [-93.003514, 44.992279], [-93.207783, 44.992279]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='60e2c37980197297', url='https://api.twitter.com/1.1/geo/id/60e2c37980197297.json', place_type='city', name='St Paul', full_name='St Paul, MN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-93.207783, 44.8907521], [-93.003514, 44.8907521], [-93.003514, 44.992279], [-93.207783, 44.992279]]]), attributes={})"
16289,1421260859175686148,2021-07-31 00:06:09+00:00,Ok my theory is that NBC is angry that the Olympics are happening so they’re being super passive aggressive about i… https://t.co/p1tZAQhvA5,"Boulder, CO","[[[-105.3017759, 39.953552], [-105.183597, 39.953552], [-105.183597, 40.094411], [-105.3017759, 40.094411]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='fd70c22040963ac7', url='https://api.twitter.com/1.1/geo/id/fd70c22040963ac7.json', place_type='city', name='Boulder', full_name='Boulder, CO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-105.3017759, 39.953552], [-105.183597, 39.953552], [-105.183597, 40.094411], [-105.3017759, 40.094411]]]), attributes={})"
16287,1421260919644901377,2021-07-31 00:06:23+00:00,Beer is fine by non-hipster suburban standards. Too bad all they are showing are the olympics on replay https://t.co/B1JJmCB23c,"Lancaster, CA","[[[-118.280798, 34.6309445], [-118.045755, 34.6309445], [-118.045755, 34.740709], [-118.280798, 34.740709]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='04291149b14feb9d', url='https://api.twitter.com/1.1/geo/id/04291149b14feb9d.json', place_type='city', name='Lancaster', full_name='Lancaster, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-118.280798, 34.6309445], [-118.045755, 34.6309445], [-118.045755, 34.740709], [-118.280798, 34.740709]]]), attributes={})"
51461,1421260958400352257,2021-07-31 00:06:32+00:00,Mixed tri relay is super fun to watch. https://t.co/61fbTDJFcK,"San Jose, CA","[[[-122.035311, 37.193164], [-121.71215, 37.193164], [-121.71215, 37.469154], [-122.035311, 37.469154]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7d62cffe6f98f349', url='https://api.twitter.com/1.1/geo/id/7d62cffe6f98f349.json', place_type='city', name='San Jose', full_name='San Jose, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.035311, 37.193164], [-121.71215, 37.193164], [-121.71215, 37.469154], [-122.035311, 37.469154]]]), attributes={})"
15623,1421261096976068613,2021-07-31 00:07:05+00:00,Watching Women’s Track &amp; Field! #Tokyo2020 #AnnaCockrell 🇺🇸🇺🇸🇺🇸,"Irondequoit, NY","[[[-77.623126, 43.166743], [-77.521784, 43.166743], [-77.521784, 43.256791], [-77.623126, 43.256791]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='31bfc1f1d5544e1b', url='https://api.twitter.com/1.1/geo/id/31bfc1f1d5544e1b.json', place_type='city', name='Irondequoit', full_name='Irondequoit, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-77.623126, 43.166743], [-77.521784, 43.166743], [-77.521784, 43.256791], [-77.623126, 43.256791]]]), attributes={})"
24223,1421261167561953282,2021-07-31 00:07:22+00:00,Listening to music while watching Tv. Also tweeting.  #TrackandField #TokyoOlympics #ToykoOlympics,"West Chester, OH","[[[-84.4832977, 39.2957423], [-84.346523, 39.2957423], [-84.346523, 39.374689], [-84.4832977, 39.374689]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='0019267176557307', url='https://api.twitter.com/1.1/geo/id/0019267176557307.json', place_type='city', name='West Chester', full_name='West Chester, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.4832977, 39.2957423], [-84.346523, 39.2957423], [-84.346523, 39.374689], [-84.4832977, 39.374689]]]), attributes={})"
51540,1421261340736294913,2021-07-31 00:08:04+00:00,🏊‍♀️🏊‍♂️🚴‍♀️🚴🏻‍♂️🏃🏼‍♀️🏃🏻‍♂️🚀🚀 https://t.co/bV9Vgrdvtr,"Menlo Park, CA","[[[-122.228922, 37.416515], [-122.120415, 37.416515], [-122.120415, 37.507328], [-122.228922, 37.507328]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='490bdb082950484f', url='https://api.twitter.com/1.1/geo/id/490bdb082950484f.json', place_type='city', name='Menlo Park', full_name='Menlo Park, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.228922, 37.416515], [-122.120415, 37.416515], [-122.120415, 37.507328], [-122.228922, 37.507328]]]), attributes={})"
51220,1421261384306749442,2021-07-31 00:08:14+00:00,Giving Pat Tiernan a air-five next time I see him in Eugene https://t.co/qjkc1G3OSw,"Bend, OR","[[[-121.373464, 43.9992252], [-121.2497, 43.9992252], [-121.2497, 44.120651], [-121.373464, 44.120651]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='545a2392307d8893', url='https://api.twitter.com/1.1/geo/id/545a2392307d8893.json', place_type='city', name='Bend', full_name='Bend, OR', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-121.373464, 43.9992252], [-121.2497, 43.9992252], [-121.2497, 44.120651], [-121.373464, 44.120651]]]), attributes={})"
38280,1421261606831464459,2021-07-31 00:09:07+00:00,"@jphaley3 @IndyStarSports Already in the thick of it!

I covered Nilsen in college/this spring, so wanted to share… https://t.co/W4WUtAueuE","Carmel, IN","[[[-86.241245, 39.926048], [-86.023652, 39.926048], [-86.023652, 40.000451], [-86.241245, 40.000451]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='eca35cbd75f0a1e6', url='https://api.twitter.com/1.1/geo/id/eca35cbd75f0a1e6.json', place_type='city', name='Carmel', full_name='Carmel, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-86.241245, 39.926048], [-86.023652, 39.926048], [-86.023652, 40.000451], [-86.241245, 40.000451]]]), attributes={})"
51539,1421261641736507397,2021-07-31 00:09:15+00:00,"This was obviously a mixed team event, but no US man has ever won a #triathlon medal at the #Olympics. Super cool for McDowell and Pearson.","Dallas, TX","[[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='18810aa5b43e76c7', url='https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json', place_type='city', name='Dallas', full_name='Dallas, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]]), attributes={})"
38303,1421261661600690177,2021-07-31 00:09:20+00:00,"Cuz and I putting in real work in the gym. Yeah we made fitness, family fun💪🏾

#toningbyteddy #FamilyFeud #Olympics… https://t.co/feoX7hEbbd","Florida, USA","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='4ec01c9dbc693497', url='https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', place_type='admin', name='Florida', full_name='Florida, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]), attributes={})"
51552,1421261667669663748,2021-07-31 00:09:21+00:00,#KVOAOLYMPICS: #ArizonaWildcats hurdler #SageWatson (‘17) SQUEAKS into #Tokyo2020 #400Hurdles semifinal by 3/100ths… https://t.co/N2xwac1HcS,"Tucson, AZ","[[[-111.083219, 32.057802], [-110.747928, 32.057802], [-110.747928, 32.320979], [-111.083219, 32.320979]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='013379ee5729a5e6', url='https://api.twitter.com/1.1/geo/id/013379ee5729a5e6.json', place_type='city', name='Tucson', full_name='Tucson, AZ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-111.083219, 32.057802], [-110.747928, 32.057802], [-110.747928, 32.320979], [-111.083219, 32.320979]]]), attributes={})"
15223,1421261755758514180,2021-07-31 00:09:42+00:00,.@CUBuffsTrack Morgan Pearson is part of history! Helps Team USA earn silver in the first-ever mixed team triathlon… https://t.co/SolSDAjBpT,"Denver, CO","[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='b49b3053b5c25bf5', url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', place_type='city', name='Denver', full_name='Denver, CO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]), attributes={})"
37306,1421261763551576064,2021-07-31 00:09:44+00:00,So when’s shotput and long jump? #Olympics,"Kissimmee, FL","[[[-81.47749, 28.250764], [-81.3272036, 28.250764], [-81.3272036, 28.3479768], [-81.47749, 28.3479768]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='c2809aa3b2c93fb2', url='https://api.twitter.com/1.1/geo/id/c2809aa3b2c93fb2.json', place_type='city', name='Kissimmee', full_name='Kissimmee, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-81.47749, 28.250764], [-81.3272036, 28.250764], [-81.3272036, 28.3479768], [-81.47749, 28.3479768]]]), attributes={})"
38299,1421262154632675334,2021-07-31 00:11:18+00:00,What really am I watching?? #TrackandField #TokyoOlympics #Tokyo2020 #ToykoOlympics #ToykoOlympics,"West Chester, OH","[[[-84.4832977, 39.2957423], [-84.346523, 39.2957423], [-84.346523, 39.374689], [-84.4832977, 39.374689]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='0019267176557307', url='https://api.twitter.com/1.1/geo/id/0019267176557307.json', place_type='city', name='West Chester', full_name='West Chester, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.4832977, 39.2957423], [-84.346523, 39.2957423], [-84.346523, 39.374689], [-84.4832977, 39.374689]]]), attributes={})"
24247,1421262203945095175,2021-07-31 00:11:29+00:00,Amazing scene! Turn the volume up (way up) https://t.co/salsgpIYDj,"Johns Creek, GA","[[[-84.286258, 33.9855336], [-84.0978785, 33.9855336], [-84.0978785, 34.0904996], [-84.286258, 34.0904996]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='00975c9578f9e109', url='https://api.twitter.com/1.1/geo/id/00975c9578f9e109.json', place_type='city', name='Johns Creek', full_name='Johns Creek, GA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.286258, 33.9855336], [-84.0978785, 33.9855336], [-84.0978785, 34.0904996], [-84.286258, 34.0904996]]]), attributes={})"
15661,1421262286346461186,2021-07-31 00:11:49+00:00,I have to say - #WomensRugby- is giving the #Olympics an amazing show of passion and athleticism that has yet to be… https://t.co/OmZoQrRCwX,"Pennsylvania, USA","[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='dd9c503d6c35364b', url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', place_type='admin', name='Pennsylvania', full_name='Pennsylvania, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]]), attributes={})"
15770,1421262353476300800,2021-07-31 00:12:05+00:00,"Protest Is Front &amp; Center At The Tokyo Olympics — But For Black Athletes, It Comes At A Price #NewsBreak  https://t.co/eThvHC4gXw","Georgia, USA","[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7142eb97ae21e839', url='https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json', place_type='admin', name='Georgia', full_name='Georgia, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]), attributes={})"
51259,1421262507423981568,2021-07-31 00:12:42+00:00,Let’s fucking go https://t.co/hnBlVp17ny,"Garden City, SC","[[[-79.069664, 33.535979], [-78.972953, 33.535979], [-78.972953, 33.637127], [-79.069664, 33.637127]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='596fb7b1e3f22a38', url='https://api.twitter.com/1.1/geo/id/596fb7b1e3f22a38.json', place_type='city', name='Garden City', full_name='Garden City, SC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-79.069664, 33.535979], [-78.972953, 33.535979], [-78.972953, 33.637127], [-79.069664, 33.637127]]]), attributes={})"
