,id,time,text,city_name,coordinates,place
38249,1424890001926524928,2021-08-10 00:27:04+00:00,Whole gc can get a gold medal if this was real 🤣🤣🤣 @XavierMW85 https://t.co/R8uHRjLoCl,"Houston, TX","[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1c69a67ad480e1b1', url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', place_type='city', name='Houston', full_name='Houston, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]), attributes={})"
38256,1424890329287774219,2021-08-10 00:28:22+00:00,"Katie Lou Samuelson, who missed the Olympics due to a COVID-19 diagnosis - despite being vaccinated - is back with… https://t.co/0cPwMLJAWa","Niantic, CT","[[[-72.2181337, 41.299119], [-72.182814, 41.299119], [-72.182814, 41.343491], [-72.2181337, 41.343491]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='6b24fd2834eaa53c', url='https://api.twitter.com/1.1/geo/id/6b24fd2834eaa53c.json', place_type='city', name='Niantic', full_name='Niantic, CT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-72.2181337, 41.299119], [-72.182814, 41.299119], [-72.182814, 41.343491], [-72.2181337, 41.343491]]]), attributes={})"
38250,1424891453793345536,2021-08-10 00:32:50+00:00,😍🥇🥈🥉 https://t.co/M9ZNxVzIBG,"Florida, USA","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='4ec01c9dbc693497', url='https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', place_type='admin', name='Florida', full_name='Florida, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]), attributes={})"
12161,1424891836301185024,2021-08-10 00:34:21+00:00,How about this… add height classes to basketball? Under 6 feet league and no limit. https://t.co/VMdNYd45bT,"Bexley, OH","[[[-82.950022, 39.9474261], [-82.922776, 39.9474261], [-82.922776, 39.982287], [-82.950022, 39.982287]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='d85013da290a04e7', url='https://api.twitter.com/1.1/geo/id/d85013da290a04e7.json', place_type='city', name='Bexley', full_name='Bexley, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-82.950022, 39.9474261], [-82.922776, 39.9474261], [-82.922776, 39.982287], [-82.950022, 39.982287]]]), attributes={})"
36407,1424893076250808323,2021-08-10 00:39:17+00:00,🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/5bmLTrE5mR,"Dunwoody, GA","[[[-84.348046, 33.915238], [-84.2649311, 33.915238], [-84.2649311, 33.970907], [-84.348046, 33.970907]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='9c9fa69deb120a34', url='https://api.twitter.com/1.1/geo/id/9c9fa69deb120a34.json', place_type='city', name='Dunwoody', full_name='Dunwoody, GA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.348046, 33.915238], [-84.2649311, 33.915238], [-84.2649311, 33.970907], [-84.348046, 33.970907]]]), attributes={})"
12246,1424893221533069317,2021-08-10 00:39:51+00:00,Wait if you quit the olympics you gotta fly home? You can chill at the camp till the end?,"Pearland, TX","[[[-95.438435, 29.497739], [-95.215364, 29.497739], [-95.215364, 29.59803], [-95.438435, 29.59803]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='bcb210d6cf34438a', url='https://api.twitter.com/1.1/geo/id/bcb210d6cf34438a.json', place_type='city', name='Pearland', full_name='Pearland, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.438435, 29.497739], [-95.215364, 29.497739], [-95.215364, 29.59803], [-95.438435, 29.59803]]]), attributes={})"
21228,1424894125745258497,2021-08-10 00:43:27+00:00,I was today years old former two month Astros goat Scott Kazmir was from Houston https://t.co/GsWeFRNTyn,"Houston, TX","[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1c69a67ad480e1b1', url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', place_type='city', name='Houston', full_name='Houston, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]), attributes={})"
21248,1424894341194072066,2021-08-10 00:44:18+00:00,Best thing you’ll read on the internet today! Well done @KylePorterCBS https://t.co/ujy7L3DTdl,"Brookhaven, MS","[[[-90.480251, 31.560031], [-90.4113041, 31.560031], [-90.4113041, 31.621294], [-90.480251, 31.621294]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='8702c4db19db6ac2', url='https://api.twitter.com/1.1/geo/id/8702c4db19db6ac2.json', place_type='city', name='Brookhaven', full_name='Brookhaven, MS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.480251, 31.560031], [-90.4113041, 31.560031], [-90.4113041, 31.621294], [-90.480251, 31.621294]]]), attributes={})"
42159,1424894994868064258,2021-08-10 00:46:54+00:00,Add to the mix - time zone issues and no fans …. Low interest https://t.co/qW1OkA0Lfd,"Boston, MA","[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='67b98f17fdcf20be', url='https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', place_type='city', name='Boston', full_name='Boston, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]), attributes={})"
9560,1424895170399678466,2021-08-10 00:47:36+00:00,"Taiwan's #TokyoOlympics medal count

🥇🥇
🥈🥈🥈🥈
🥉🥉🥉🥉🥉🥉

Most medals ever (including competing under ""ROC"" between 1932… https://t.co/kfs4mImQkZ","Houston, TX","[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1c69a67ad480e1b1', url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', place_type='city', name='Houston', full_name='Houston, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]), attributes={})"
36430,1424895464994971659,2021-08-10 00:48:46+00:00,I’m fast AF Boi #Olympics #Olympics2021 #comedy #swimming https://t.co/jDzixtk4u9,"Pembroke Pines, FL","[[[-80.442683, 25.992486], [-80.2133136, 25.992486], [-80.2133136, 26.0632929], [-80.442683, 26.0632929]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='5727d936119423c0', url='https://api.twitter.com/1.1/geo/id/5727d936119423c0.json', place_type='city', name='Pembroke Pines', full_name='Pembroke Pines, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.442683, 25.992486], [-80.2133136, 25.992486], [-80.2133136, 26.0632929], [-80.442683, 26.0632929]]]), attributes={})"
41169,1424895534498816000,2021-08-10 00:49:03+00:00,"Now that the Olympics are over, time to catch up on American Horror Stories!","Dumont, NJ","[[[-74.010799, 40.9354], [-73.975579, 40.9354], [-73.975579, 40.955124], [-74.010799, 40.955124]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='b45ae2b5def8048f', url='https://api.twitter.com/1.1/geo/id/b45ae2b5def8048f.json', place_type='city', name='Dumont', full_name='Dumont, NJ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.010799, 40.9354], [-73.975579, 40.9354], [-73.975579, 40.955124], [-74.010799, 40.955124]]]), attributes={})"
9566,1424896519677775899,2021-08-10 00:52:58+00:00,"She should be banned 4 life from ALL equine events
""Germany call for modern pentathlon rule changes after horse pun… https://t.co/OKbuBjS6NA","Erie, PA","[[[-80.239991, 42.018414], [-79.934073, 42.018414], [-79.934073, 42.202992], [-80.239991, 42.202992]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='29aaa88d9fe74b50', url='https://api.twitter.com/1.1/geo/id/29aaa88d9fe74b50.json', place_type='city', name='Erie', full_name='Erie, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.239991, 42.018414], [-79.934073, 42.018414], [-79.934073, 42.202992], [-80.239991, 42.202992]]]), attributes={})"
9340,1424896728549974018,2021-08-10 00:53:48+00:00,"🚨Transparency Alert🚨

2021 🥇Olympics💰2.70U
2021 🏀 NBA Draft💰17U
2021 🏀 Summer League❌-1.05U
2021 ⚾️MLB (56-65) ❌-3.… https://t.co/eYjBCY1xMr","Meriden, CT","[[[-72.859208, 41.495568], [-72.744752, 41.495568], [-72.744752, 41.578899], [-72.859208, 41.578899]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='b5b8c8c3b9775063', url='https://api.twitter.com/1.1/geo/id/b5b8c8c3b9775063.json', place_type='city', name='Meriden', full_name='Meriden, CT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-72.859208, 41.495568], [-72.744752, 41.495568], [-72.744752, 41.578899], [-72.859208, 41.578899]]]), attributes={})"
39306,1424896833978085377,2021-08-10 00:54:13+00:00,Just got mad all over again man…😡 https://t.co/chaiuAtesB,"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01fbe706f872cb32', url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', place_type='city', name='Washington', full_name='Washington, DC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]), attributes={})"
36421,1424896955281412112,2021-08-10 00:54:42+00:00,😂😂 https://t.co/D9rPxhKIeu,"San Jose, CA","[[[-122.035311, 37.193164], [-121.71215, 37.193164], [-121.71215, 37.469154], [-122.035311, 37.469154]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7d62cffe6f98f349', url='https://api.twitter.com/1.1/geo/id/7d62cffe6f98f349.json', place_type='city', name='San Jose', full_name='San Jose, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.035311, 37.193164], [-121.71215, 37.193164], [-121.71215, 37.469154], [-122.035311, 37.469154]]]), attributes={})"
36743,1424897118779625474,2021-08-10 00:55:21+00:00,"I loved writing this OPED for the Hill on Tokyo 2020! The hope and resilience Games—- #Olympics #Tokyo2020  
The en… https://t.co/y7OJXy5rRe","Florida, USA","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='4ec01c9dbc693497', url='https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', place_type='admin', name='Florida', full_name='Florida, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]), attributes={})"
36747,1424897615540457474,2021-08-10 00:57:19+00:00,So diabolical that he didnt even medal 🙄 https://t.co/7FCW3pBpf6,"Surf City, NJ","[[[-74.180572, 39.651661], [-74.15707, 39.651661], [-74.15707, 39.671766], [-74.180572, 39.671766]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='96a20651078eff5b', url='https://api.twitter.com/1.1/geo/id/96a20651078eff5b.json', place_type='city', name='Surf City', full_name='Surf City, NJ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.180572, 39.651661], [-74.15707, 39.651661], [-74.15707, 39.671766], [-74.180572, 39.671766]]]), attributes={})"
35464,1424897643688468481,2021-08-10 00:57:26+00:00,Beyond grateful to have had the opportunity to compete at the AAU Junior Olympics! Thank you to my coaches and pare… https://t.co/UlyaJECoMu,"Texas, USA","[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})"
45324,1424898078956425244,2021-08-10 00:59:10+00:00,#dogwhistlequotetweet https://t.co/MGDoRZkG4i,"Anchorage, AK","[[[-150.0352589, 61.043884], [-149.48233, 61.043884], [-149.48233, 61.426201], [-150.0352589, 61.426201]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7a863bb88e5bb33c', url='https://api.twitter.com/1.1/geo/id/7a863bb88e5bb33c.json', place_type='city', name='Anchorage', full_name='Anchorage, AK', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-150.0352589, 61.043884], [-149.48233, 61.043884], [-149.48233, 61.426201], [-150.0352589, 61.426201]]]), attributes={})"
12591,1424898455319756800,2021-08-10 01:00:39+00:00,Why didn’t Steph play in these olympics? I’m confused.,"Belmont, MI","[[[-85.661196, 43.05677], [-85.550685, 43.05677], [-85.550685, 43.138691], [-85.661196, 43.138691]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='010474f7631632ed', url='https://api.twitter.com/1.1/geo/id/010474f7631632ed.json', place_type='city', name='Belmont', full_name='Belmont, MI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-85.661196, 43.05677], [-85.550685, 43.05677], [-85.550685, 43.138691], [-85.661196, 43.138691]]]), attributes={})"
43080,1424899377320050688,2021-08-10 01:04:19+00:00,"I miss the Olympics 

now I’m stuck watching this shitty Bachelorette finale. SOS.","Overland Park, KS","[[[-94.742494, 38.81903], [-94.607693, 38.81903], [-94.607693, 39.044068], [-94.742494, 39.044068]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='ef975175b1003544', url='https://api.twitter.com/1.1/geo/id/ef975175b1003544.json', place_type='city', name='Overland Park', full_name='Overland Park, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-94.742494, 38.81903], [-94.607693, 38.81903], [-94.607693, 39.044068], [-94.742494, 39.044068]]]), attributes={})"
9311,1424899390657990656,2021-08-10 01:04:22+00:00,"If you’re wondering what life is like in my house after the Olympics, I’m currently listening to my daughter growl… https://t.co/QpcmcaUJSS","Fairview Park, OH","[[[-81.875476, 41.417577], [-81.815851, 41.417577], [-81.815851, 41.467225], [-81.875476, 41.467225]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='9cacf32ef70c27ab', url='https://api.twitter.com/1.1/geo/id/9cacf32ef70c27ab.json', place_type='city', name='Fairview Park', full_name='Fairview Park, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-81.875476, 41.417577], [-81.815851, 41.417577], [-81.815851, 41.467225], [-81.875476, 41.467225]]]), attributes={})"
30538,1424899966900785156,2021-08-10 01:06:40+00:00,"China gaining steam. 

#TokyoOlympics https://t.co/dic0rk8C2a","Nashville, TN","[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='00ab941b685334e3', url='https://api.twitter.com/1.1/geo/id/00ab941b685334e3.json', place_type='city', name='Nashville', full_name='Nashville, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]), attributes={})"
10288,1424900428613881857,2021-08-10 01:08:30+00:00,The people of #Utah want @SLC2030 to host the Winter @Olympics &amp;  Parolympics Games! Thank you to @UtahOlympicPark… https://t.co/B3j4L1waxg,"Salt Lake City, UT","[[[-112.0383105, 40.6998952], [-111.795741, 40.6998952], [-111.795741, 40.8317151], [-112.0383105, 40.8317151]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='bd7c511e9f8bc5da', url='https://api.twitter.com/1.1/geo/id/bd7c511e9f8bc5da.json', place_type='city', name='Salt Lake City', full_name='Salt Lake City, UT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-112.0383105, 40.6998952], [-111.795741, 40.6998952], [-111.795741, 40.8317151], [-112.0383105, 40.8317151]]]), attributes={})"
34166,1424900760056258562,2021-08-10 01:09:49+00:00,"Love this!!! From Flint, MI to the olympics — congrats cuz!! https://t.co/BJTHYkG8lN","Texas, USA","[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})"
23025,1424900778502754324,2021-08-10 01:09:53+00:00,NBC Bay Area Talk Of The Town https://t.co/gziCKro9mK,"San Francisco, CA","[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='5a110d312052166f', url='https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', place_type='city', name='San Francisco', full_name='San Francisco, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]), attributes={})"
