,id,time,text,city_name,coordinates,place
51785,1419447487102918662,2021-07-26 00:00:27+00:00,I’ve been inspired by these  Olympics and am now ready to gift the world the script for my Gymkata reboot.,"Pittsburgh, PA","[[[-80.095586, 40.3615796], [-79.8657933, 40.3615796], [-79.8657933, 40.501198], [-80.095586, 40.501198]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='946ccd22e1c9cda1', url='https://api.twitter.com/1.1/geo/id/946ccd22e1c9cda1.json', place_type='city', name='Pittsburgh', full_name='Pittsburgh, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.095586, 40.3615796], [-79.8657933, 40.3615796], [-79.8657933, 40.501198], [-80.095586, 40.501198]]]), attributes={})"
51624,1419447502168801280,2021-07-26 00:00:31+00:00,#facts #Olympics #OlympicGames #usaswimming #lifegaurd #Olympics2021 #TokyoOlympics #Tokyo2020 https://t.co/aGa91U9bi4,"Pikesville, MD","[[[-76.755731, 39.354406], [-76.653005, 39.354406], [-76.653005, 39.417073], [-76.755731, 39.417073]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='31cb4c01e22bc01d', url='https://api.twitter.com/1.1/geo/id/31cb4c01e22bc01d.json', place_type='city', name='Pikesville', full_name='Pikesville, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-76.755731, 39.354406], [-76.653005, 39.354406], [-76.653005, 39.417073], [-76.755731, 39.417073]]]), attributes={})"
51788,1419447560830439424,2021-07-26 00:00:45+00:00,Who TF called him captain America? It better not be one of y’all. Because we know damn well 🤔🤔 https://t.co/Pn05gvd9wW,"Little River, SC","[[[-78.712564, 33.834265], [-78.581295, 33.834265], [-78.581295, 33.895781], [-78.712564, 33.895781]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='0159b42c2f3f2207', url='https://api.twitter.com/1.1/geo/id/0159b42c2f3f2207.json', place_type='city', name='Little River', full_name='Little River, SC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-78.712564, 33.834265], [-78.581295, 33.834265], [-78.581295, 33.895781], [-78.712564, 33.895781]]]), attributes={})"
51638,1419447648466186245,2021-07-26 00:01:06+00:00,"Tumbling to the Tokyo Drift soundtrack goes to show #SimoneBiles is truly a cross cultural GOAT in many, many ways. #Olympics","Conway, AR","[[[-92.537713, 35.018058], [-92.323965, 35.018058], [-92.323965, 35.128165], [-92.537713, 35.128165]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='90407ba247350183', url='https://api.twitter.com/1.1/geo/id/90407ba247350183.json', place_type='city', name='Conway', full_name='Conway, AR', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-92.537713, 35.018058], [-92.323965, 35.018058], [-92.323965, 35.128165], [-92.537713, 35.128165]]]), attributes={})"
47811,1419447654984060928,2021-07-26 00:01:07+00:00,Biles steps out of bounds and still able to score 14.133. this woman is sensational. #bestofthebest #Olympics #floor,"Hollywood, FL","[[[-80.248975, 25.9862279], [-80.107808, 25.9862279], [-80.107808, 26.093132], [-80.248975, 26.093132]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='2bc7c264a080898b', url='https://api.twitter.com/1.1/geo/id/2bc7c264a080898b.json', place_type='city', name='Hollywood', full_name='Hollywood, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.248975, 25.9862279], [-80.107808, 25.9862279], [-80.107808, 26.093132], [-80.248975, 26.093132]]]), attributes={})"
15344,1419447700169400321,2021-07-26 00:01:18+00:00,What is happening https://t.co/Sk8Fm1e26j,"Bowling Green, KY","[[[-86.542319, 36.890907], [-86.328698, 36.890907], [-86.328698, 37.040435], [-86.542319, 37.040435]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='390600307e9cd236', url='https://api.twitter.com/1.1/geo/id/390600307e9cd236.json', place_type='city', name='Bowling Green', full_name='Bowling Green, KY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-86.542319, 36.890907], [-86.328698, 36.890907], [-86.328698, 37.040435], [-86.542319, 37.040435]]]), attributes={})"
15331,1419447706364248067,2021-07-26 00:01:19+00:00,"This is what the #Olympics are all about. Bravo stud, you gotta be a dog !! https://t.co/nXgr8xTWPV","California, USA","[[[-124.482003, 32.528832], [-114.131212, 32.528832], [-114.131212, 42.009519], [-124.482003, 42.009519]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='fbd6d2f5a4e4a15e', url='https://api.twitter.com/1.1/geo/id/fbd6d2f5a4e4a15e.json', place_type='admin', name='California', full_name='California, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-124.482003, 32.528832], [-114.131212, 32.528832], [-114.131212, 42.009519], [-124.482003, 42.009519]]]), attributes={})"
54547,1419447711649120258,2021-07-26 00:01:21+00:00,"The amount of old, manipulated pictures ppl post during the Olympics is astounding. You don’t see it this bad at an… https://t.co/ffIXWquSic","Baltimore, MD","[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='c0b8e8dc81930292', url='https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json', place_type='city', name='Baltimore', full_name='Baltimore, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]), attributes={})"
50617,1419447923000098821,2021-07-26 00:02:11+00:00,Anybody else whooping and hollering at the television during the women’s gymnastics like it is football. Just me? W… https://t.co/Q1GDIewe8X,"Miamisburg, OH","[[[-84.30945, 39.584523], [-84.202828, 39.584523], [-84.202828, 39.675365], [-84.30945, 39.675365]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='6252d06c3e5bb9f9', url='https://api.twitter.com/1.1/geo/id/6252d06c3e5bb9f9.json', place_type='city', name='Miamisburg', full_name='Miamisburg, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.30945, 39.584523], [-84.202828, 39.584523], [-84.202828, 39.675365], [-84.30945, 39.675365]]]), attributes={})"
50619,1419447930398953474,2021-07-26 00:02:13+00:00,okay MyKayla Skinner and Simone Biles are both Team USA baddies #TeamUSA  #Olympics   🤸🏼‍♀️,"Chicago, IL","[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1d9a5370a355ab0c', url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', place_type='city', name='Chicago', full_name='Chicago, IL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]), attributes={})"
54541,1419447933544636417,2021-07-26 00:02:14+00:00,We love watching @Simone_Biles!! Let’s go Team USA 🇺🇸 #Simone #TokyoOlympics,"Dellwood, MO","[[[-90.29081, 38.738231], [-90.2512416, 38.738231], [-90.2512416, 38.769356], [-90.29081, 38.769356]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='016b45ad15fd99ee', url='https://api.twitter.com/1.1/geo/id/016b45ad15fd99ee.json', place_type='city', name='Dellwood', full_name='Dellwood, MO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.29081, 38.738231], [-90.2512416, 38.738231], [-90.2512416, 38.769356], [-90.29081, 38.769356]]]), attributes={})"
