,id,time,text,city_name,coordinates,place
1048,1424521856275648515,2021-08-09 00:04:11+00:00,@rising_serpent I watched the swimming because I have a vested interest. #CaelebDressel was one of the most inspiri… https://t.co/w1aFHUd5ND,"Florida, USA","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='4ec01c9dbc693497', url='https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', place_type='admin', name='Florida', full_name='Florida, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]), attributes={})"
1064,1424521946650263558,2021-08-09 00:04:33+00:00,Let’s run with a USA vs the world for the NBA all-star games!!! https://t.co/QnLdpyCMoq,"Texas, USA","[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})"
5362,1424521995723722756,2021-08-09 00:04:44+00:00,"Tara Lipinski &amp; Johnny Weir…not only means the closing ceremony, but bring on ice skating in 6 months! #Beijing2022… https://t.co/OnHKpQ7LOC","Concordia, KS","[[[-97.683093, 39.551741], [-97.624616, 39.551741], [-97.624616, 39.578828], [-97.683093, 39.578828]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='d75c692b9ccb0b0a', url='https://api.twitter.com/1.1/geo/id/d75c692b9ccb0b0a.json', place_type='city', name='Concordia', full_name='Concordia, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-97.683093, 39.551741], [-97.624616, 39.551741], [-97.624616, 39.578828], [-97.683093, 39.578828]]]), attributes={})"
3899,1424522132588015618,2021-08-09 00:05:17+00:00,These 2 #Tokyo2020 #ClosingCeremony https://t.co/A4EcfysHTt,"Brooklyn, NY","[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='011add077f4d2da3', url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', place_type='city', name='Brooklyn', full_name='Brooklyn, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]), attributes={})"
4474,1424522210623082497,2021-08-09 00:05:36+00:00,I can’t unsee the base of Lipinski’s hair extension 👀 so now that’s all I see everyone she turns her head 🙈… https://t.co/BR6NZciOvd,"Georgia, USA","[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7142eb97ae21e839', url='https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json', place_type='admin', name='Georgia', full_name='Georgia, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]), attributes={})"
5525,1424522270462992388,2021-08-09 00:05:50+00:00,"Is anybody else SO OVER @RalphLauren designing the US Olympic Team uniforms? 
It’s been what, 40 some odd years of… https://t.co/6dJF9BOJrh","Salt Lake City, UT","[[[-112.0383105, 40.6998952], [-111.795741, 40.6998952], [-111.795741, 40.8317151], [-112.0383105, 40.8317151]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='bd7c511e9f8bc5da', url='https://api.twitter.com/1.1/geo/id/bd7c511e9f8bc5da.json', place_type='city', name='Salt Lake City', full_name='Salt Lake City, UT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-112.0383105, 40.6998952], [-111.795741, 40.6998952], [-111.795741, 40.8317151], [-112.0383105, 40.8317151]]]), attributes={})"
21202,1424522530992402434,2021-08-09 00:06:52+00:00,Ummmm why is the Hunger  Games commentator doing the #Olympics closing ceremonies  on @NBCOlympics …. #CaesarFlickerman,"Lake Magdalene, FL","[[[-82.506967, 28.054599], [-82.452059, 28.054599], [-82.452059, 28.1207507], [-82.506967, 28.1207507]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='51264211e147d635', url='https://api.twitter.com/1.1/geo/id/51264211e147d635.json', place_type='city', name='Lake Magdalene', full_name='Lake Magdalene, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-82.506967, 28.054599], [-82.452059, 28.054599], [-82.452059, 28.1207507], [-82.506967, 28.1207507]]]), attributes={})"
21089,1424522885746495489,2021-08-09 00:08:16+00:00,Okay Jonas brothers #Tokyo2020,"Rosedale, CA","[[[-119.207649, 35.354368], [-119.128196, 35.354368], [-119.128196, 35.40526], [-119.207649, 35.40526]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='4caadee2bfd4ee70', url='https://api.twitter.com/1.1/geo/id/4caadee2bfd4ee70.json', place_type='city', name='Rosedale', full_name='Rosedale, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-119.207649, 35.354368], [-119.128196, 35.354368], [-119.128196, 35.40526], [-119.207649, 35.40526]]]), attributes={})"
21183,1424522930029989890,2021-08-09 00:08:27+00:00,Invest in women!!! https://t.co/VOjOiIDtNP,"Clayton, MO","[[[-90.353953, 38.633586], [-90.3033965, 38.633586], [-90.3033965, 38.658236], [-90.353953, 38.658236]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='a5c0eba140e25cbb', url='https://api.twitter.com/1.1/geo/id/a5c0eba140e25cbb.json', place_type='city', name='Clayton', full_name='Clayton, MO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.353953, 38.633586], [-90.3033965, 38.633586], [-90.3033965, 38.658236], [-90.353953, 38.658236]]]), attributes={})"
30027,1424522967535476737,2021-08-09 00:08:36+00:00,imagine standing by a racist doing Sieg Heil and not being able to rock him. https://t.co/WaG1n8hP6i,"Selma, TX","[[[-98.3518128, 29.567015], [-98.2907129, 29.567015], [-98.2907129, 29.614615], [-98.3518128, 29.614615]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='017b954535d7a86f', url='https://api.twitter.com/1.1/geo/id/017b954535d7a86f.json', place_type='city', name='Selma', full_name='Selma, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-98.3518128, 29.567015], [-98.2907129, 29.567015], [-98.2907129, 29.614615], [-98.3518128, 29.614615]]]), attributes={})"
21022,1424523061521354753,2021-08-09 00:08:58+00:00,"I despise the Equestrian events. Fuck this animal abuse by shitty, rich assholes. 

German Modern Pentathlon Coach… https://t.co/9P5UVN5Yzl","Costa Mesa, CA","[[[-117.954201, 33.625179], [-117.85709, 33.625179], [-117.85709, 33.702038], [-117.954201, 33.702038]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='2f97b9acb13ca665', url='https://api.twitter.com/1.1/geo/id/2f97b9acb13ca665.json', place_type='city', name='Costa Mesa', full_name='Costa Mesa, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-117.954201, 33.625179], [-117.85709, 33.625179], [-117.85709, 33.702038], [-117.954201, 33.702038]]]), attributes={})"
21044,1424523181554032640,2021-08-09 00:09:27+00:00,Kind of mourning the Olympics being over because I’ve been enjoying yelling BUM BOM BUM BUM BOM BOM BUM BUMMM BUMM… https://t.co/OoZSgKM7zz,"St Louis, MO","[[[-90.3205158, 38.5331934], [-90.175132, 38.5331934], [-90.175132, 38.774349], [-90.3205158, 38.774349]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='0570f015c264cbd9', url='https://api.twitter.com/1.1/geo/id/0570f015c264cbd9.json', place_type='city', name='St Louis', full_name='St Louis, MO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.3205158, 38.5331934], [-90.175132, 38.5331934], [-90.175132, 38.774349], [-90.3205158, 38.774349]]]), attributes={})"
21196,1424523270544629766,2021-08-09 00:09:48+00:00,Tokyo Olympics Closing Ceremonies are tonight.. but remember: 6 more months till Curling Season in Beijing 2022! 🥌,"Cedar Rapids, IA","[[[-91.7745785, 41.886245], [-91.59113, 41.886245], [-91.59113, 42.0668109], [-91.7745785, 42.0668109]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e06ed4324b139bf2', url='https://api.twitter.com/1.1/geo/id/e06ed4324b139bf2.json', place_type='city', name='Cedar Rapids', full_name='Cedar Rapids, IA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-91.7745785, 41.886245], [-91.59113, 41.886245], [-91.59113, 42.0668109], [-91.7745785, 42.0668109]]]), attributes={})"
32201,1424523392867209216,2021-08-09 00:10:17+00:00,Reminder #winterolympics are just 6 months away #iceskating #Delta #Olympics https://t.co/BAT2z1tQqH,"Los Angeles, CA","[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})"
30046,1424523429315633155,2021-08-09 00:10:26+00:00,@NBCSports please consider televising water polo in the future. The water polo broadcast during the Olympics with… https://t.co/LuXSf7TavD,"Napa, CA","[[[-122.358011, 38.243267], [-122.254517, 38.243267], [-122.254517, 38.350876], [-122.358011, 38.350876]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='840f120ae56c1da7', url='https://api.twitter.com/1.1/geo/id/840f120ae56c1da7.json', place_type='city', name='Napa', full_name='Napa, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.358011, 38.243267], [-122.254517, 38.243267], [-122.254517, 38.350876], [-122.358011, 38.350876]]]), attributes={})"
32202,1424523544168435713,2021-08-09 00:10:53+00:00,"Sweden's #Olympics uniforms make me wanna go shop at @IKEA, anyone else triggered by that yellow and blue color scheme? #Tokyo2020","Stillwater, OK","[[[-97.1449244, 36.0792851], [-97.0154851, 36.0792851], [-97.0154851, 36.1800927], [-97.1449244, 36.1800927]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='d0287cda13b8d994', url='https://api.twitter.com/1.1/geo/id/d0287cda13b8d994.json', place_type='city', name='Stillwater', full_name='Stillwater, OK', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-97.1449244, 36.0792851], [-97.0154851, 36.0792851], [-97.0154851, 36.1800927], [-97.1449244, 36.1800927]]]), attributes={})"
21422,1424523549814018051,2021-08-09 00:10:55+00:00,"Great decision by NBC getting Tom Hiddleston, aka Loki, to host the closing ceremony of the Olympics.… https://t.co/CUTGvdk1XD","New Albany, IN","[[[-85.884579, 38.25708], [-85.7609934, 38.25708], [-85.7609934, 38.39041], [-85.884579, 38.39041]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='ec5febdaca1534b0', url='https://api.twitter.com/1.1/geo/id/ec5febdaca1534b0.json', place_type='city', name='New Albany', full_name='New Albany, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-85.884579, 38.25708], [-85.7609934, 38.25708], [-85.7609934, 38.39041], [-85.884579, 38.39041]]]), attributes={})"
32200,1424523638380847106,2021-08-09 00:11:16+00:00,"Here's the biggest news you missed this weekend

https://t.co/XOGRbK5K9A","Spokane, WA","[[[-117.565226, 47.5742], [-117.303868, 47.5742], [-117.303868, 47.760676], [-117.565226, 47.760676]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='dc3747428fa88cab', url='https://api.twitter.com/1.1/geo/id/dc3747428fa88cab.json', place_type='city', name='Spokane', full_name='Spokane, WA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-117.565226, 47.5742], [-117.303868, 47.5742], [-117.303868, 47.760676], [-117.565226, 47.760676]]]), attributes={})"
30048,1424523690797117440,2021-08-09 00:11:28+00:00,I know NBC’s broadcasting style isn’t everyone’s favorite but I sincerely loved that montage of inspirational Olymp… https://t.co/fv9u55cqjy,"Baltimore, MD","[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='c0b8e8dc81930292', url='https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json', place_type='city', name='Baltimore', full_name='Baltimore, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]), attributes={})"
21425,1424523808879357953,2021-08-09 00:11:57+00:00,At the start of the #Olympics we watched the opening ceremonies on our own homemade cardboard bed…..just like the a… https://t.co/wV0EXQbKx7,"Urbandale, IA","[[[-93.814689, 41.614643], [-93.697511, 41.614643], [-93.697511, 41.658733], [-93.814689, 41.658733]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='85ec017be8926e26', url='https://api.twitter.com/1.1/geo/id/85ec017be8926e26.json', place_type='city', name='Urbandale', full_name='Urbandale, IA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-93.814689, 41.614643], [-93.697511, 41.614643], [-93.697511, 41.658733], [-93.814689, 41.658733]]]), attributes={})"
20647,1424523968787238917,2021-08-09 00:12:35+00:00,@NBCOlympics @NastiaLiukin @terrygannon83 @timdaggettnbc @taralipinski @JohnnyGWeir @miketirico and @MariaTaylor it… https://t.co/0NbKTYGHUg,"Lincolnwood, IL","[[[-87.762295, 41.997147], [-87.709069, 41.997147], [-87.709069, 42.0154328], [-87.762295, 42.0154328]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='454e631ab87f60a6', url='https://api.twitter.com/1.1/geo/id/454e631ab87f60a6.json', place_type='city', name='Lincolnwood', full_name='Lincolnwood, IL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.762295, 41.997147], [-87.709069, 41.997147], [-87.709069, 42.0154328], [-87.762295, 42.0154328]]]), attributes={})"
20494,1424524105374707715,2021-08-09 00:13:07+00:00,“Ignorance hickies” 🤣🤣💪🏼 https://t.co/NFZN9qBcLg,"Memphis, TN","[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='f995a9bd45d4a867', url='https://api.twitter.com/1.1/geo/id/f995a9bd45d4a867.json', place_type='city', name='Memphis', full_name='Memphis, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]), attributes={})"
20506,1424524215768731663,2021-08-09 00:13:34+00:00,@MrsHamiltonBHS Yes! We love watching the Olympics.,"San Antonio, TX","[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3df4f427b5a60fea', url='https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json', place_type='city', name='San Antonio', full_name='San Antonio, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]), attributes={})"
21211,1424524282642665476,2021-08-09 00:13:50+00:00,If you add all the medals for Samoa and Tonga…you get a whopping 0. 😮‍💨😅 #Olympics,"Anchorage, AK","[[[-150.0352589, 61.043884], [-149.48233, 61.043884], [-149.48233, 61.426201], [-150.0352589, 61.426201]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7a863bb88e5bb33c', url='https://api.twitter.com/1.1/geo/id/7a863bb88e5bb33c.json', place_type='city', name='Anchorage', full_name='Anchorage, AK', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-150.0352589, 61.043884], [-149.48233, 61.043884], [-149.48233, 61.426201], [-150.0352589, 61.426201]]]), attributes={})"
21090,1424524350305280002,2021-08-09 00:14:06+00:00,"Johnny Weir just talked about how Japan was courageous in letting athletes come for the Olympics…

Judging by the r… https://t.co/W6Nlrnou6B","Philadelphia, PA","[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e4a0d228eb6be76b', url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', place_type='city', name='Philadelphia', full_name='Philadelphia, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]]), attributes={})"
16929,1424524484589940738,2021-08-09 00:14:38+00:00,The #Olympics have been special. 🇯🇵 a great host.,"Fort Collins, CO","[[[-105.148074, 40.47168], [-104.979811, 40.47168], [-104.979811, 40.656701], [-105.148074, 40.656701]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='b2e4e65d7b80d2c1', url='https://api.twitter.com/1.1/geo/id/b2e4e65d7b80d2c1.json', place_type='city', name='Fort Collins', full_name='Fort Collins, CO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-105.148074, 40.47168], [-104.979811, 40.47168], [-104.979811, 40.656701], [-105.148074, 40.656701]]]), attributes={})"
