,id,time,text,city_name,coordinates,place
32073,1425248193500045312,2021-08-11 00:10:23+00:00,"@2448larry @Murph_Andy @AndyFales I’m a huge fan of the Olympics so I’m grading against my usual experience, and it… https://t.co/AGRc9qfIQi","Des Moines, IA","[[[-93.709504, 41.501409], [-93.503235, 41.501409], [-93.503235, 41.6514656], [-93.709504, 41.6514656]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1c67f9d9cbae7f69', url='https://api.twitter.com/1.1/geo/id/1c67f9d9cbae7f69.json', place_type='city', name='Des Moines', full_name='Des Moines, IA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-93.709504, 41.501409], [-93.503235, 41.501409], [-93.503235, 41.6514656], [-93.709504, 41.6514656]]]), attributes={})"
20357,1425249522846928903,2021-08-11 00:15:40+00:00,"This Friday’s guest on the Strom Sports Show will be Frank Isola (@TheFrankIsola) 

We’re talking #NBA #Olympics re… https://t.co/TgzKsQLma8","Asheville, NC","[[[-82.681852, 35.421216], [-82.452163, 35.421216], [-82.452163, 35.656929], [-82.681852, 35.656929]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='00836cb90515ddd1', url='https://api.twitter.com/1.1/geo/id/00836cb90515ddd1.json', place_type='city', name='Asheville', full_name='Asheville, NC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-82.681852, 35.421216], [-82.452163, 35.421216], [-82.452163, 35.656929], [-82.681852, 35.656929]]]), attributes={})"
21779,1425249599313350656,2021-08-11 00:15:58+00:00,@EvelynMichelleA There were a few times they sawed Raw on USA @ 8pm and the Olympics were on before that,"Tampa, FL","[[[-82.620093, 27.821353], [-82.2652945, 27.821353], [-82.2652945, 28.171836], [-82.620093, 28.171836]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='dc62519fda13b4ec', url='https://api.twitter.com/1.1/geo/id/dc62519fda13b4ec.json', place_type='city', name='Tampa', full_name='Tampa, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-82.620093, 27.821353], [-82.2652945, 27.821353], [-82.2652945, 28.171836], [-82.620093, 28.171836]]]), attributes={})"
12039,1425249961923551234,2021-08-11 00:17:25+00:00,Uruguay no má🔥 https://t.co/lHPKUFi6Wo,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})"
32404,1425250467370737670,2021-08-11 00:19:25+00:00,I miss the Olympics 🥺🇺🇸,"Dunlap, TN","[[[-85.419594, 35.338658], [-85.36022, 35.338658], [-85.36022, 35.425939], [-85.419594, 35.425939]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='015f0f20548c3514', url='https://api.twitter.com/1.1/geo/id/015f0f20548c3514.json', place_type='city', name='Dunlap', full_name='Dunlap, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-85.419594, 35.338658], [-85.36022, 35.338658], [-85.36022, 35.425939], [-85.419594, 35.425939]]]), attributes={})"
20595,1425250578137972736,2021-08-11 00:19:52+00:00,Picked up this 2016 @Topps @Carlin_Isles @TeamUSA Commemorative Patch Card (23/25) off @eBay via @CheckOutMyCards!… https://t.co/JQ6YllUigg,"Overland Park, KS","[[[-94.742494, 38.81903], [-94.607693, 38.81903], [-94.607693, 39.044068], [-94.742494, 39.044068]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='ef975175b1003544', url='https://api.twitter.com/1.1/geo/id/ef975175b1003544.json', place_type='city', name='Overland Park', full_name='Overland Park, KS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-94.742494, 38.81903], [-94.607693, 38.81903], [-94.607693, 39.044068], [-94.742494, 39.044068]]]), attributes={})"
12051,1425250777958952960,2021-08-11 00:20:40+00:00,Nine years ago we celebrated the Windrush generation at the opening ceremony of the London Olympics. From that to t… https://t.co/yRfnBznRYk,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})"
20604,1425250806060634112,2021-08-11 00:20:46+00:00,#dreams become #REALITY @CabaretKittens ! Open daily 10am-2:30am. #Seattle #Sodo #NFL #Seahawks #NHL #seakracken… https://t.co/aAnjKB4rKu,Kittens Cabaret,"[[[-122.32913732528685, 47.55081100267848], [-122.32913732528685, 47.55081100267848], [-122.32913732528685, 47.55081100267848], [-122.32913732528685, 47.55081100267848]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='07d9eb59fcc88000', url='https://api.twitter.com/1.1/geo/id/07d9eb59fcc88000.json', place_type='poi', name='Kittens Cabaret', full_name='Kittens Cabaret', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.32913732528685, 47.55081100267848], [-122.32913732528685, 47.55081100267848], [-122.32913732528685, 47.55081100267848], [-122.32913732528685, 47.55081100267848]]]), attributes={})"
21781,1425251587648278530,2021-08-11 00:23:53+00:00,"In the end, the only thing lower than the tv ratings for the #tokyoolympics, was the #birthingperson 's soccer team… https://t.co/uTBKUGMZak","Redlands, CO","[[[-108.703851, 39.036603], [-108.569193, 39.036603], [-108.569193, 39.114857], [-108.703851, 39.114857]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7b72e3a619e4e202', url='https://api.twitter.com/1.1/geo/id/7b72e3a619e4e202.json', place_type='city', name='Redlands', full_name='Redlands, CO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-108.703851, 39.036603], [-108.569193, 39.036603], [-108.569193, 39.114857], [-108.703851, 39.114857]]]), attributes={})"
20821,1425252369533739009,2021-08-11 00:26:59+00:00,https://t.co/7VGbog7mxv https://t.co/WbvbbanJ3D,"North Decatur, GA","[[[-84.3100508, 33.776522], [-84.262886, 33.776522], [-84.262886, 33.8290994], [-84.3100508, 33.8290994]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='7af0fb6f137530df', url='https://api.twitter.com/1.1/geo/id/7af0fb6f137530df.json', place_type='city', name='North Decatur', full_name='North Decatur, GA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.3100508, 33.776522], [-84.262886, 33.776522], [-84.262886, 33.8290994], [-84.3100508, 33.8290994]]]), attributes={})"
