,id,time,text,city_name,coordinates,place
3588,1421984944025374723,2021-08-02 00:03:24+00:00,@Olympics it’s not beach volleyball unless it’s on a beach! #Olympics,"Jersey City, NJ","[[[-74.107995, 40.666879], [-74.0253309, 40.666879], [-74.0253309, 40.769124], [-74.107995, 40.769124]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='b046074b1030a44d', url='https://api.twitter.com/1.1/geo/id/b046074b1030a44d.json', place_type='city', name='Jersey City', full_name='Jersey City, NJ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.107995, 40.666879], [-74.0253309, 40.666879], [-74.0253309, 40.769124], [-74.107995, 40.769124]]]), attributes={})"
476,1421984958302887940,2021-08-02 00:03:27+00:00,Nigga like me not gone show up https://t.co/GGxCNk3ntk,"Angleton, TX","[[[-95.4546393, 29.10696], [-95.390443, 29.10696], [-95.390443, 29.205233], [-95.4546393, 29.205233]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='fe6fdbea8b8a1476', url='https://api.twitter.com/1.1/geo/id/fe6fdbea8b8a1476.json', place_type='city', name='Angleton', full_name='Angleton, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-95.4546393, 29.10696], [-95.390443, 29.10696], [-95.390443, 29.205233], [-95.4546393, 29.205233]]]), attributes={})"
3604,1421985254211039243,2021-08-02 00:04:38+00:00,Happening now! Tune in here 👇as @bopinion’s @anjani_trivedi &amp; @tculpan discuss this very singular Tokyo “2020”… https://t.co/zHeZUv1yQz,"Brooklyn, NY","[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='011add077f4d2da3', url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', place_type='city', name='Brooklyn', full_name='Brooklyn, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]), attributes={})"
4034,1421985373610147841,2021-08-02 00:05:06+00:00,@Murph_Andy @MichaelCWoody Holy crap.  Just turned on TV for the first time today. Planning on Watchjng Olympics.… https://t.co/zuN7aJYAwb,"Clive, IA","[[[-93.8529208, 41.596435], [-93.718016, 41.596435], [-93.718016, 41.660369], [-93.8529208, 41.660369]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01128ec6338b6016', url='https://api.twitter.com/1.1/geo/id/01128ec6338b6016.json', place_type='city', name='Clive', full_name='Clive, IA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-93.8529208, 41.596435], [-93.718016, 41.596435], [-93.718016, 41.660369], [-93.8529208, 41.660369]]]), attributes={})"
3673,1421985517818818561,2021-08-02 00:05:41+00:00,"Enjoying the Olympics, but it’s been two years since we watched anything with commercials. Just an unwelcome assault on the senses.","Birmingham, AL","[[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='92220986b9dfd67d', url='https://api.twitter.com/1.1/geo/id/92220986b9dfd67d.json', place_type='city', name='Birmingham', full_name='Birmingham, AL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]]), attributes={})"
54183,1421985606331031555,2021-08-02 00:06:02+00:00,GILBERT REPRESENT!!!!! https://t.co/3TBSTOtyCU,"Flagstaff, AZ","[[[-111.710027, 35.122005], [-111.560272, 35.122005], [-111.560272, 35.243495], [-111.710027, 35.243495]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='fdbee5cdec8043ac', url='https://api.twitter.com/1.1/geo/id/fdbee5cdec8043ac.json', place_type='city', name='Flagstaff', full_name='Flagstaff, AZ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-111.710027, 35.122005], [-111.560272, 35.122005], [-111.560272, 35.243495], [-111.710027, 35.243495]]]), attributes={})"
19636,1421985645015314432,2021-08-02 00:06:11+00:00,#KatieLedecky #Olympics #Legend,"Taylor, MI","[[[-83.308978, 42.181294], [-83.228111, 42.181294], [-83.228111, 42.269861], [-83.308978, 42.269861]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='a9eb1b07c3864593', url='https://api.twitter.com/1.1/geo/id/a9eb1b07c3864593.json', place_type='city', name='Taylor', full_name='Taylor, MI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-83.308978, 42.181294], [-83.228111, 42.181294], [-83.228111, 42.269861], [-83.308978, 42.269861]]]), attributes={})"
26054,1421985697582485506,2021-08-02 00:06:24+00:00,"I love how some people think that golf shouldn’t be in the Olympics. People, handball is in the Olympics. Shut up a… https://t.co/XtvV5vdkv0","Kentucky, USA","[[[-89.57151, 36.497129], [-81.964971, 36.497129], [-81.964971, 39.147359], [-89.57151, 39.147359]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='6ffcf3b0b904bbcb', url='https://api.twitter.com/1.1/geo/id/6ffcf3b0b904bbcb.json', place_type='admin', name='Kentucky', full_name='Kentucky, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-89.57151, 36.497129], [-81.964971, 36.497129], [-81.964971, 39.147359], [-89.57151, 39.147359]]]), attributes={})"
56435,1421985876838686726,2021-08-02 00:07:06+00:00,"Happy Lifeguard Olympics Day!

This evening, we celebrated our hardworking Aquatics staff with an employee picnic.… https://t.co/VUg90V6BoY",Citiparks Pool - Highland,"[[[-79.91090744156112, 40.48248682805828], [-79.91090744156112, 40.48248682805828], [-79.91090744156112, 40.48248682805828], [-79.91090744156112, 40.48248682805828]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='07d9d3059ec80004', url='https://api.twitter.com/1.1/geo/id/07d9d3059ec80004.json', place_type='poi', name='Citiparks Pool - Highland', full_name='Citiparks Pool - Highland', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-79.91090744156112, 40.48248682805828], [-79.91090744156112, 40.48248682805828], [-79.91090744156112, 40.48248682805828], [-79.91090744156112, 40.48248682805828]]]), attributes={})"
26076,1421985925740089344,2021-08-02 00:07:18+00:00,So happy she got this opportunity ☺️ #Olympics https://t.co/oEIP4eRHFb,"Columbus, OH","[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3df0e3eb1e91170b', url='https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json', place_type='city', name='Columbus', full_name='Columbus, OH', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]]), attributes={})"
26074,1421985936695599104,2021-08-02 00:07:21+00:00,"The Elite Kiddos watching the #Olympics after the @Braves game!
They said that they “Stand With The Elite”!… https://t.co/UbhR2ju60H",Truist Park,"[[[-84.467531, 33.890719], [-84.467531, 33.890719], [-84.467531, 33.890719], [-84.467531, 33.890719]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='10f8af08a816e000', url='https://api.twitter.com/1.1/geo/id/10f8af08a816e000.json', place_type='poi', name='Truist Park', full_name='Truist Park', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.467531, 33.890719], [-84.467531, 33.890719], [-84.467531, 33.890719], [-84.467531, 33.890719]]]), attributes={})"
46526,1421986044279459844,2021-08-02 00:07:46+00:00,@mykaylaskinner when you persevere and work hard after everything that you have been through the last year sometime… https://t.co/h2hVv9Z3Si,"Lincolnwood, IL","[[[-87.762295, 41.997147], [-87.709069, 41.997147], [-87.709069, 42.0154328], [-87.762295, 42.0154328]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='454e631ab87f60a6', url='https://api.twitter.com/1.1/geo/id/454e631ab87f60a6.json', place_type='city', name='Lincolnwood', full_name='Lincolnwood, IL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.762295, 41.997147], [-87.709069, 41.997147], [-87.709069, 42.0154328], [-87.762295, 42.0154328]]]), attributes={})"
54323,1421986094481125376,2021-08-02 00:07:58+00:00,@ILBaseball @Korea_Olympic @Olympics @kittyelgato12 Is there a place we can follow along?  Box scores?,"Madisonville, TN","[[[-84.4062119, 35.481165], [-84.328141, 35.481165], [-84.328141, 35.549048], [-84.4062119, 35.549048]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='01f344ec049ecf7d', url='https://api.twitter.com/1.1/geo/id/01f344ec049ecf7d.json', place_type='city', name='Madisonville', full_name='Madisonville, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-84.4062119, 35.481165], [-84.328141, 35.481165], [-84.328141, 35.549048], [-84.4062119, 35.549048]]]), attributes={})"
46294,1421986296705159170,2021-08-02 00:08:47+00:00,https://t.co/sxulMFyNIM,"California, USA","[[[-124.482003, 32.528832], [-114.131212, 32.528832], [-114.131212, 42.009519], [-124.482003, 42.009519]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='fbd6d2f5a4e4a15e', url='https://api.twitter.com/1.1/geo/id/fbd6d2f5a4e4a15e.json', place_type='admin', name='California', full_name='California, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-124.482003, 32.528832], [-114.131212, 32.528832], [-114.131212, 42.009519], [-124.482003, 42.009519]]]), attributes={})"
54330,1421986376061390851,2021-08-02 00:09:05+00:00,My car got hit last night 4am by a drunk driver and I don’t have no way to get to work this week. Can someone help… https://t.co/2gHYey961t,"Los Angeles, CA","[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})"
19955,1421986483712544770,2021-08-02 00:09:31+00:00,"Happy Lifeguard Olympics Day!

This evening, we celebrated our hardworking @Citiparks Aquatics staff with an employ… https://t.co/ISUnskzTvu","Pittsburgh, PA","[[[-80.095586, 40.3615796], [-79.8657933, 40.3615796], [-79.8657933, 40.501198], [-80.095586, 40.501198]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='946ccd22e1c9cda1', url='https://api.twitter.com/1.1/geo/id/946ccd22e1c9cda1.json', place_type='city', name='Pittsburgh', full_name='Pittsburgh, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-80.095586, 40.3615796], [-79.8657933, 40.3615796], [-79.8657933, 40.501198], [-80.095586, 40.501198]]]), attributes={})"
56842,1421986558299688962,2021-08-02 00:09:49+00:00,"@rainygay1 @MikeCam Color me fascinated. 

We are far more inland than Seattle, and their “coastal range” of mounta… https://t.co/mGiHJTBJ0t","Beaverton, OR","[[[-122.867581, 45.426386], [-122.743577, 45.426386], [-122.743577, 45.543398], [-122.867581, 45.543398]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='e0c5378910ca41e0', url='https://api.twitter.com/1.1/geo/id/e0c5378910ca41e0.json', place_type='city', name='Beaverton', full_name='Beaverton, OR', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.867581, 45.426386], [-122.743577, 45.426386], [-122.743577, 45.543398], [-122.867581, 45.543398]]]), attributes={})"
26072,1421986606131687429,2021-08-02 00:10:00+00:00,"like the Hunger Games, but everybody survives and just goes home embarrassed 😭 https://t.co/Z0jfj891LP","Ridgeland, MS","[[[-90.1811791, 32.3993514], [-90.067498, 32.3993514], [-90.067498, 32.459434], [-90.1811791, 32.459434]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='78439f3b905720e3', url='https://api.twitter.com/1.1/geo/id/78439f3b905720e3.json', place_type='city', name='Ridgeland', full_name='Ridgeland, MS', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.1811791, 32.3993514], [-90.067498, 32.3993514], [-90.067498, 32.459434], [-90.1811791, 32.459434]]]), attributes={})"
56831,1421986639069564931,2021-08-02 00:10:08+00:00,@OMeGanSmiles i love British people. https://t.co/FaiQEqYm4D,"Maquoketa, IA","[[[-90.693463, 42.045187], [-90.642112, 42.045187], [-90.642112, 42.080088], [-90.693463, 42.080088]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='07fcf97b714d9a8d', url='https://api.twitter.com/1.1/geo/id/07fcf97b714d9a8d.json', place_type='city', name='Maquoketa', full_name='Maquoketa, IA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-90.693463, 42.045187], [-90.642112, 42.045187], [-90.642112, 42.080088], [-90.693463, 42.080088]]]), attributes={})"
49902,1421986652315131905,2021-08-02 00:10:11+00:00,An incredible end to an incredible competition. https://t.co/wiAx0Dm6sI,"Baton Rouge, LA","[[[-91.218994, 30.354161], [-90.962605, 30.354161], [-90.962605, 30.5640391], [-91.218994, 30.5640391]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='c7ef5f3368b68777', url='https://api.twitter.com/1.1/geo/id/c7ef5f3368b68777.json', place_type='city', name='Baton Rouge', full_name='Baton Rouge, LA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-91.218994, 30.354161], [-90.962605, 30.354161], [-90.962605, 30.5640391], [-91.218994, 30.5640391]]]), attributes={})"
26068,1421986836742774786,2021-08-02 00:10:55+00:00,why are the womens #beachvolleyball team playing almost-naked?  why are most womens sports uniforms the size of a cocktail napkin? #olympics,"San Francisco, CA","[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='5a110d312052166f', url='https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', place_type='city', name='San Francisco', full_name='San Francisco, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]), attributes={})"
56834,1421986923451670528,2021-08-02 00:11:16+00:00,Anyone know why first names are being used in #Olympics coverage of #beachvolleyball ? First time I’ve ever seen… https://t.co/wldc9gcu80,"Oakhurst, NJ","[[[-74.065301, 40.246324], [-74.011188, 40.246324], [-74.011188, 40.274423], [-74.065301, 40.274423]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='329a8a8edd639e7d', url='https://api.twitter.com/1.1/geo/id/329a8a8edd639e7d.json', place_type='city', name='Oakhurst', full_name='Oakhurst, NJ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-74.065301, 40.246324], [-74.011188, 40.246324], [-74.011188, 40.274423], [-74.065301, 40.274423]]]), attributes={})"
56826,1421986933572575232,2021-08-02 00:11:18+00:00,April and Alix putting an embargo on Cuba scoring the ball. #beachvolleyball #Tokyo2020,"Kansas City, MO","[[[-94.733122, 38.868002], [-94.3854414, 38.868002], [-94.3854414, 39.332095], [-94.733122, 39.332095]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='9a974dfc8efb32a0', url='https://api.twitter.com/1.1/geo/id/9a974dfc8efb32a0.json', place_type='city', name='Kansas City', full_name='Kansas City, MO', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-94.733122, 38.868002], [-94.3854414, 38.868002], [-94.3854414, 39.332095], [-94.733122, 39.332095]]]), attributes={})"
53389,1421986979508543489,2021-08-02 00:11:29+00:00,"@MJADetBos @VintageBlue5 @ChrisChavez Im aware that the Olympics are a GLOBAL event, I’ve actually attended games.… https://t.co/5OcsuHJ6PT","Gonzalez, FL","[[[-87.325789, 30.547501], [-87.260678, 30.547501], [-87.260678, 30.619707], [-87.325789, 30.619707]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='1a0cf025d0716f3d', url='https://api.twitter.com/1.1/geo/id/1a0cf025d0716f3d.json', place_type='city', name='Gonzalez', full_name='Gonzalez, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-87.325789, 30.547501], [-87.260678, 30.547501], [-87.260678, 30.619707], [-87.325789, 30.619707]]]), attributes={})"
54322,1421986983400857604,2021-08-02 00:11:30+00:00,@JCamachoQuinn is running for gold tonight. The thought of hearing  “La Boriqueña” at the Olympics for a second tim… https://t.co/FwZOtPY9Xe,"Boquerón, Puerto Rico","[[[-67.186227, 18.023556], [-67.160707, 18.023556], [-67.160707, 18.0485561], [-67.186227, 18.0485561]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='382daa8501cbec99', url='https://api.twitter.com/1.1/geo/id/382daa8501cbec99.json', place_type='city', name='Boquerón', full_name='Boquerón, Puerto Rico', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-67.186227, 18.023556], [-67.160707, 18.023556], [-67.160707, 18.0485561], [-67.186227, 18.0485561]]]), attributes={})"
53397,1421986988027166720,2021-08-02 00:11:31+00:00,"@utahathletics please bring @Tokyo2020 Silver Medalist, @mykaylaskinner to Fan Fest if it'll be held this year!… https://t.co/dBJ9SgKboe","Salt Lake City, UT","[[[-112.0383105, 40.6998952], [-111.795741, 40.6998952], [-111.795741, 40.8317151], [-112.0383105, 40.8317151]]]","Place(_api=<tweepy.api.API object at 0x2b235387f970>, id='bd7c511e9f8bc5da', url='https://api.twitter.com/1.1/geo/id/bd7c511e9f8bc5da.json', place_type='city', name='Salt Lake City', full_name='Salt Lake City, UT', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b235387f970>, type='Polygon', coordinates=[[[-112.0383105, 40.6998952], [-111.795741, 40.6998952], [-111.795741, 40.8317151], [-112.0383105, 40.8317151]]]), attributes={})"
